gene_symbol	GSM3625299	GSM3625300	GSM3625302	GSM3625298	GSM3625303	GSM3625306	GSM3625305	GSM3625301	GSM3625304
1810010K12Rik	6.26171875	6.390625	6.20703125	6.26171875	6.26171875	6.26171875	6.26171875	6.3984375	6.26171875
1810011H11Rik	4.8515625	4.97265625	4.72265625	4.8046875	4.8515625	4.5546875	5.0	4.8515625	5.05859375
1810011O10Rik	4.16796875	4.16796875	4.09375	4.16796875	4.34765625	4.05078125	4.5625	3.580078125	3.814453125
1810013D15Rik	5.94140625	5.984375	5.8125	5.67578125	5.8203125	5.8203125	5.6015625	5.73828125	5.88671875
1810013L24Rik	8.109375	7.90234375	8.1015625	8.0859375	8.0703125	8.140625	8.0234375	8.1171875	7.9140625
1810022K09Rik	6.0546875	6.22265625	5.78515625	6.359375	6.07421875	6.0546875	6.27734375	6.13671875	5.73828125
1810024B03Rik	3.751953125	3.9375	3.751953125	3.9453125	3.576171875	3.6796875	3.751953125	3.66796875	3.83203125
1810026J23Rik	5.4140625	5.88671875	5.921875	5.81640625	5.75390625	6.1484375	6.1015625	5.6875	5.88671875
1810030O07Rik	6.42578125	6.59375	6.609375	6.59765625	6.59765625	6.70703125	6.58984375	6.40625	6.6640625
1810032O08Rik	5.35546875	5.44921875	5.35546875	5.796875	5.50390625	5.35546875	5.27734375	5.35546875	5.2109375
1810034E14Rik	4.4375	4.90625	5.0625	4.69140625	4.74609375	4.56640625	4.44921875	4.69140625	4.5703125
1810037I17Rik	6.8125	6.77734375	6.75	6.69140625	6.7421875	6.6953125	6.69140625	6.55859375	6.53125
1810041L15Rik	7.03515625	7.2109375	7.59765625	7.3046875	7.19921875	6.4296875	6.6328125	7.3359375	6.828125
1810043G02Rik	7.26171875	7.25	7.40625	7.3984375	7.3984375	7.609375	7.5703125	7.2109375	7.54296875
1810046K07Rik	5.26171875	5.34375	5.140625	5.2734375	5.3203125	4.92578125	5.38671875	5.1171875	5.140625
1810055G02Rik	7.0859375	7.015625	7.125	7.1953125	6.90234375	6.80859375	7.08203125	7.03125	7.03125
1810058I24Rik	7.84765625	7.90234375	7.59765625	7.8203125	7.7109375	7.640625	7.78125	7.7109375	7.390625
1810058N15Rik	4.59765625	4.64453125	4.5703125	4.5703125	4.5703125	4.66015625	4.4375	4.6015625	4.5703125
1810062G17Rik	4.2421875	4.4296875	4.44921875	4.33203125	4.37890625	4.40625	4.41015625	4.44921875	4.41796875
1810062O18Rik	6.19140625	6.1171875	6.1484375	6.2578125	6.4609375	6.265625	6.01953125	6.30859375	6.265625
1810064F22Rik	3.228515625	3.228515625	3.580078125	3.228515625	3.26171875	3.228515625	3.080078125	2.90625	3.359375
1810065E05Rik	3.25390625	3.431640625	3.431640625	3.56640625	3.55078125	3.431640625	3.50390625	3.232421875	3.431640625
2010001K21Rik	5.40625	5.71484375	5.26953125	5.5703125	5.47265625	5.8515625	5.54296875	5.359375	5.71484375
2010003K11Rik	4.9609375	5.2109375	4.875	5.35546875	5.2109375	5.3125	5.53515625	5.1015625	5.2109375
2010005H15Rik	5.9296875	5.0078125	5.31640625	5.296875	5.5078125	5.84765625	6.484375	4.671875	5.58203125
2010016I18Rik	4.08984375	4.22265625	4.328125	4.26171875	4.22265625	4.22265625	4.22265625	4.22265625	3.98046875
2010107E04Rik	11.8359375	11.8828125	11.8359375	11.8671875	11.7890625	11.7265625	11.796875	11.640625	11.640625
2010107G12Rik	4.2421875	4.2421875	4.203125	4.10546875	4.2421875	4.27734375	4.23828125	4.27734375	4.51171875
2010107G23Rik	6.3515625	6.4921875	6.45703125	6.6328125	6.47265625	6.58203125	6.4765625	6.4140625	6.73828125
2010109A12Rik	3.212890625	2.998046875	2.529296875	3.3515625	2.8125	2.998046875	2.86328125	2.966796875	3.0546875
2010109I03Rik	3.84765625	3.95703125	3.822265625	3.95703125	3.8203125	3.95703125	3.95703125	4.19140625	4.015625
2010111I01Rik	5.5	5.69921875	5.5234375	5.375	5.19140625	5.0859375	5.44140625	5.5859375	5.53125
2010204K13Rik	7.0234375	6.93359375	6.87890625	6.93359375	6.828125	7.22265625	7.1796875	7.01953125	7.125
2010300C02Rik	6.28125	6.34765625	6.25390625	6.328125	6.12109375	6.546875	6.53125	6.34765625	6.48828125
2010309G21Rik	3.84375	3.814453125	3.861328125	3.861328125	3.98828125	3.861328125	3.646484375	4.23046875	3.861328125
2200002D01Rik	5.8359375	5.96875	5.87890625	5.87890625	5.87890625	5.8984375	5.87890625	5.87890625	5.87890625
2200002J24Rik	4.5	4.8203125	4.5859375	4.6015625	4.6484375	4.80859375	4.453125	4.671875	4.84375
2210010C04Rik	4.3671875	4.3671875	4.00390625	4.3671875	4.44921875	4.3671875	4.46484375	4.3671875	4.5
2210011C24Rik	5.74609375	5.765625	5.4921875	5.69140625	5.72265625	5.6796875	5.6796875	5.6796875	5.6796875
2210016F16Rik	6.125	6.203125	6.1875	6.23046875	5.921875	6.03515625	6.50390625	6.13671875	6.28125
2210016L21Rik	8.0	8.171875	8.2109375	8.171875	7.9609375	8.171875	8.3125	8.1328125	8.21875
2210406O10Rik	4.98828125	4.83984375	4.796875	4.9453125	4.9375	4.6015625	5.00390625	4.7890625	4.87890625
2210408I21Rik	6.69140625	6.50390625	6.40234375	6.515625	6.40234375	6.40234375	6.40234375	6.40234375	6.33984375
2210409E12Rik	5.55859375	5.44140625	5.44140625	5.54296875	5.44140625	5.31640625	5.25	5.26171875	5.5078125
2300002M23Rik	5.0	5.20703125	4.98046875	5.2734375	5.17578125	5.24609375	5.1484375	5.17578125	5.2734375
2300003K06Rik	7.09765625	7.296875	7.1953125	7.21484375	7.21484375	7.015625	7.109375	7.21875	7.296875
2300009A05Rik	7.56640625	7.4765625	7.27734375	7.38671875	7.38671875	7.296875	7.4765625	7.27734375	7.26171875
2310001K24Rik	4.13671875	3.9375	3.96875	4.10546875	4.40625	3.703125	3.96875	3.931640625	3.96875
2310002L09Rik	3.5390625	3.810546875	3.494140625	3.328125	3.556640625	3.462890625	3.5390625	3.5390625	3.65625
2310007B03Rik	5.25390625	5.671875	5.56640625	5.43359375	5.4609375	5.56640625	5.62109375	5.6484375	5.796875
2310007H11Rik	4.24609375	4.30859375	4.30859375	4.2890625	4.40625	4.4296875	3.9375	4.4921875	4.30859375
2310011J03Rik	5.87109375	5.859375	5.953125	5.88671875	5.87109375	5.87109375	5.82421875	5.765625	5.93359375
2310015D24Rik	4.65234375	4.89453125	4.95703125	4.8125	4.859375	4.89453125	4.828125	4.6875	4.91796875
2310016G11Rik	3.861328125	3.88671875	3.88671875	3.787109375	3.88671875	3.958984375	4.12890625	3.75390625	4.03515625
2310022A10Rik	4.796875	5.35546875	5.16796875	5.140625	5.24609375	4.89453125	5.140625	5.19921875	5.109375
2310022B05Rik	7.20703125	7.140625	7.171875	7.2578125	7.2109375	7.29296875	7.16015625	7.46484375	7.1953125
2310030G06Rik	5.54296875	5.41796875	5.44921875	5.58984375	5.44921875	5.39453125	5.44921875	5.49609375	5.34375
2310033P09Rik	6.580078125	6.724609375	6.60546875	6.708984375	6.7265625	6.677734375	6.80078125	6.669921875	6.787109375
2310035C23Rik	7.4453125	7.11328125	7.32421875	7.2265625	7.28515625	7.2421875	7.40625	7.21875	7.18359375
2310036O22Rik	8.6796875	8.8828125	8.65625	8.7890625	8.75	8.75	8.796875	8.6640625	8.875
2310039H08Rik	7.4140625	7.67578125	7.2578125	7.671875	7.52734375	7.5390625	7.87109375	7.44921875	7.66796875
2310040G07Rik	5.50390625	5.6796875	5.34765625	5.6171875	5.8046875	6.0234375	6.00390625	5.48828125	5.6484375
2310045n01rik-mef2b	5.55859375	5.68359375	5.640625	5.8828125	5.64453125	5.640625	5.640625	5.578125	5.55078125
2310057M21Rik	7.1015625	7.29296875	7.28515625	7.30859375	7.34375	7.29296875	7.29296875	7.3125	7.25390625
2310061I04Rik	9.3828125	9.34375	9.4453125	9.4453125	9.34375	9.34375	9.34375	9.1875	9.203125
2310061N02Rik	4.328125	4.37890625	4.29296875	4.37890625	4.42578125	4.2734375	4.51953125	4.37890625	4.44140625
2310067E19Rik	4.19921875	5.12109375	4.8046875	4.71875	4.5234375	5.03515625	4.71875	4.3125	4.7421875
2310068J16Rik	6.3046875	6.421875	6.234375	6.3046875	6.140625	6.328125	6.421875	6.31640625	6.3046875
2310079G19Rik	4.62109375	4.53515625	4.53515625	4.53515625	4.5234375	4.53515625	4.52734375	4.53515625	4.640625
2310081J21Rik	4.63671875	4.6484375	4.6484375	4.4921875	4.7890625	4.73828125	4.578125	4.7421875	4.50390625
2410002F23Rik	6.693359375	6.6640625	6.59765625	6.634765625	6.66796875	6.708984375	6.794921875	6.67578125	6.671875
2410004B18Rik	7.44921875	7.44921875	7.44921875	7.546875	7.328125	7.5625	7.44921875	7.44921875	7.390625
2410004P03Rik	4.75390625	4.90625	4.68359375	4.80078125	4.7265625	5.046875	4.80078125	4.83203125	4.80078125
2410015M20Rik	9.6953125	9.640625	9.609375	9.6328125	9.640625	9.703125	9.6796875	9.640625	9.5
2410016O06Rik	6.03125	5.890625	5.98046875	5.96875	6.03125	6.09375	6.1171875	6.2734375	6.03125
2410017I17Rik	3.83984375	3.93359375	3.83984375	4.140625	3.83984375	3.767578125	3.74609375	3.595703125	3.83984375
2410018L13Rik	5.16796875	5.28125	5.22265625	4.3671875	5.01953125	4.87890625	5.14453125	4.68359375	5.0703125
2410022M11Rik	6.37890625	6.64453125	5.66015625	6.17578125	6.0625	6.0078125	6.0625	6.0625	6.0625
2410024N13Rik	2.740234375	3.01953125	2.6875	3.146484375	3.412109375	2.626953125	2.154296875	3.625	2.81640625
2410080I02Rik	6.06640625	5.875	5.7734375	5.875	5.87109375	5.875	5.796875	6.01953125	5.94140625
2410089E03Rik	7.161458333333333	7.283854166666667	7.2265625	7.233072916666667	7.209635416666667	7.5625	7.309895833333333	7.149739583333333	7.2890625
2410124H12Rik	4.10546875	4.28125	3.94921875	4.09375	4.09375	4.06640625	4.0	4.11328125	4.1796875
2410131K14Rik	6.1171875	6.10546875	6.09375	6.31640625	6.0859375	6.1171875	6.265625	6.1171875	6.13671875
2410137M14Rik	3.810546875	3.859375	3.953125	3.8359375	3.85546875	3.89453125	3.859375	3.859375	4.07421875
2510002D24Rik	6.5703125	6.56640625	6.40234375	6.40234375	6.171875	6.375	6.67578125	6.31640625	6.40234375
2510009E07Rik	7.79296875	7.69921875	7.64453125	7.64453125	7.64453125	7.6171875	7.64453125	7.64453125	7.58984375
2510039O18Rik	7.2421875	7.43359375	7.328125	7.41015625	7.3359375	7.3359375	7.2734375	7.328125	7.328125
2600006K01Rik	5.6640625	6.13671875	6.0	6.15234375	5.7734375	5.91015625	5.87109375	6.05078125	5.91015625
2610001J05Rik	8.734375	8.921875	8.6484375	8.7890625	8.6875	8.5	8.703125	8.703125	8.2578125
2610002M06Rik	6.48828125	6.3203125	6.51953125	6.54296875	6.48046875	6.41015625	6.45703125	6.58984375	6.44140625
2610005L07Rik	8.1484375	8.0546875	7.92578125	7.9296875	7.9140625	7.9296875	8.0234375	7.9296875	7.38671875
2610008E11Rik	6.8671875	6.82421875	6.94140625	6.875	6.75390625	6.97265625	6.875	6.8125	6.91015625
2610020H08Rik	4.80078125	4.7109375	4.64453125	4.80078125	4.80078125	5.0390625	5.03515625	4.73828125	4.9765625
2610021A01Rik	5.90625	5.90625	5.900390625	5.818359375	5.919921875	6.1171875	6.056640625	5.666015625	5.919921875
2610028H24Rik	5.54296875	5.54296875	5.41015625	5.54296875	5.54296875	5.55859375	5.54296875	5.56640625	5.72265625
2610301B20Rik	8.515625	8.5703125	8.3203125	8.5703125	8.5546875	8.640625	8.796875	8.3515625	8.78125
2610301H18Rik	3.86328125	3.994140625	4.07421875	4.0546875	4.3046875	3.826171875	4.1484375	3.7109375	3.666015625
2610303G11Rik	4.23828125	4.2421875	4.11328125	4.51953125	4.28125	3.966796875	4.0390625	4.34375	4.3828125
2610318N02Rik	3.7314453125	3.861328125	3.9365234375	3.787109375	3.7578125	4.11328125	4.0439453125	4.0380859375	4.4404296875
2610507B11Rik	8.84375	8.859375	8.9921875	8.875	8.8828125	8.9375	8.78125	8.8828125	8.9375
2610524H06Rik	7.62109375	7.6953125	7.4609375	7.625	7.4921875	7.6953125	7.7890625	7.3984375	7.58984375
2610528A11Rik	5.625	5.69140625	5.53515625	5.609375	5.58984375	5.44140625	5.65625	5.609375	6.06640625
2610528J11Rik	3.625	3.275390625	3.625	3.625	3.625	3.56640625	3.625	3.978515625	3.771484375
2700046A07Rik	5.27734375	5.65234375	5.66015625	5.1328125	5.37109375	5.0546875	4.6953125	5.15625	5.08203125
2700046G09Rik	6.515625	6.35546875	6.24609375	6.515625	6.515625	6.6484375	7.0	6.515625	6.390625
2700049A03Rik	5.6875	5.58984375	5.5	5.6015625	5.65625	5.91015625	5.6875	5.6875	5.85546875
2700060E02Rik	8.67578125	8.712890625	8.638671875	8.701171875	8.671875	8.68359375	8.740234375	8.724609375	8.638671875
2700062C07Rik	6.91015625	6.9296875	6.796875	6.734375	6.796875	6.609375	7.10546875	6.62890625	6.56640625
2700081O15Rik	6.1796875	6.296875	6.1796875	6.1796875	6.1796875	6.15234375	6.1796875	6.1796875	6.1796875
2700094K13Rik	8.7421875	8.859375	8.625	8.7578125	8.6328125	8.7578125	9.0078125	8.59375	8.84375
2700097O09Rik	6.46484375	6.2734375	6.05859375	6.16796875	6.22265625	6.28125	6.45703125	6.25	6.1328125
2810001A02Rik	6.921875	6.8359375	6.8203125	7.1171875	6.86328125	6.93359375	7.0	6.73828125	7.06640625
2810002D19Rik	6.16796875	6.34765625	6.015625	6.23046875	6.2265625	5.78515625	6.1875	6.26953125	6.046875
2810004N23Rik	6.23046875	6.296875	6.296875	6.296875	6.35546875	6.296875	6.34375	6.296875	6.27734375
2810006K23Rik	5.65625	5.828125	5.828125	5.828125	5.828125	5.828125	5.828125	5.828125	5.859375
2810021J22Rik	5.58203125	5.58203125	5.52734375	5.6328125	5.5	5.58203125	5.796875	5.48828125	5.8125
2810025M15Rik	7.75390625	7.609375	7.8828125	7.98828125	8.015625	7.53125	7.5625	7.7578125	7.73828125
2810032G03Rik	4.390625	4.4296875	4.6015625	4.48828125	4.37109375	4.4296875	4.62109375	4.28515625	4.6640625
2810039B14Rik	6.15625	6.17578125	6.1640625	6.15625	6.15625	6.15625	6.15625	6.15625	6.03515625
2810403A07Rik	7.74609375	7.65234375	7.75390625	7.734375	7.7734375	7.82421875	7.85546875	7.71484375	7.73046875
2810408A11Rik	3.99609375	4.4609375	3.9921875	4.24609375	4.1953125	4.24609375	4.3125	4.37890625	4.39453125
2810410L24Rik	4.82421875	5.00390625	4.90625	4.6953125	4.8125	4.921875	4.984375	4.69921875	5.04296875
2810416G20Rik	5.921875	6.046875	5.76171875	5.8671875	5.7109375	6.39453125	6.23828125	5.640625	5.8515625
2810417H13Rik	4.919921875	4.74609375	4.80859375	4.880859375	4.939453125	5.048828125	4.93359375	4.79296875	4.58984375
2810428I15Rik	8.234375	8.3515625	8.328125	8.5390625	8.0625	8.296875	8.4140625	8.3515625	8.4140625
2810459M11Rik	5.6328125	5.671875	5.6328125	5.6328125	5.5625	5.65625	5.6328125	5.60546875	5.6328125
2810474C18Rik	4.59765625	5.2734375	4.49609375	4.515625	5.08203125	4.52734375	4.59765625	4.671875	4.57421875
2810474O19Rik	6.4609375	6.38671875	6.328125	6.38671875	6.38671875	6.4375	6.3359375	6.3828125	6.26171875
2900005J15Rik	5.203125	5.44140625	5.31640625	5.4375	5.31640625	5.31640625	5.5	5.046875	5.0
2900011O08Rik	9.4765625	9.6484375	9.6875	9.4765625	9.6484375	9.59375	9.3515625	9.703125	9.53125
2900026A02Rik	5.55078125	5.95703125	5.859375	5.68359375	5.73828125	5.48046875	5.484375	5.83203125	5.71875
2900041M22Rik	5.015625	4.90625	5.0546875	4.8671875	4.72265625	5.04296875	4.79296875	4.9453125	4.90625
2900055J20Rik	7.703125	7.79296875	7.921875	7.87890625	7.65234375	7.48828125	7.515625	7.87109375	7.41015625
2900097C17Rik	8.37890625	8.4140625	8.41796875	8.41015625	8.421875	8.421875	8.46484375	8.77734375	8.36328125
3000002C10Rik	5.44140625	5.79296875	5.44140625	5.44140625	5.56640625	5.44140625	5.515625	5.44140625	5.42578125
3010003L21Rik	4.26171875	4.36328125	4.18359375	4.26171875	4.26171875	4.10546875	4.2734375	4.140625	4.26171875
3010026O09Rik	6.71484375	6.81640625	6.81640625	6.9140625	6.9921875	6.98046875	6.93359375	6.9140625	7.203125
3010085J16Rik	3.27734375	2.806640625	3.2109375	3.130859375	3.296875	3.2109375	3.224609375	3.2109375	3.2109375
3100002H09Rik	4.7109375	4.8515625	4.7109375	4.8046875	4.5703125	4.671875	4.49609375	4.7109375	4.9140625
3110002H16Rik	6.859375	6.859375	6.859375	6.78125	6.859375	6.97265625	6.87890625	6.71484375	6.8359375
3110009E18Rik	5.75	5.546875	5.57421875	5.65625	6.34765625	5.7734375	5.6015625	5.484375	5.33203125
3110018I06Rik	3.484375	3.61328125	3.486328125	3.326171875	3.486328125	3.345703125	3.486328125	3.4453125	3.470703125
3110021A11Rik	6.0703125	5.9921875	5.7421875	5.71484375	5.8046875	6.0625	5.8046875	5.75	5.765625
3110035E14Rik	5.9609375	5.51953125	6.2109375	5.75390625	5.92578125	6.30859375	6.2734375	6.36328125	6.05859375
3110039I08Rik	8.8515625	8.9609375	8.7890625	8.8984375	8.890625	8.8515625	8.8515625	8.8671875	8.7578125
3110040M04Rik	5.517578125	5.4765625	5.37109375	5.529296875	5.533203125	5.509765625	5.521484375	5.544921875	5.6328125
3110040N11Rik	6.55859375	6.40625	6.5234375	6.578125	6.4296875	6.5234375	6.5703125	6.50390625	6.55859375
3110043O21Rik	5.75390625	5.76171875	5.70703125	5.60546875	5.73828125	5.91015625	5.7265625	5.8046875	5.75390625
3110053B16Rik	5.20859375	5.2890625	5.23828125	5.32109375	5.16015625	5.3140625	5.29453125	5.3046875	5.36328125
3110062M04Rik	5.30078125	5.2265625	5.50390625	5.29296875	5.1953125	5.3046875	5.40625	5.21875	5.23046875
3110070M22Rik	5.6171875	5.51953125	5.80859375	6.0	5.4765625	5.54296875	5.484375	5.796875	5.64453125
3110079O15Rik	4.84765625	5.09765625	4.953125	4.953125	5.06640625	4.78515625	4.953125	4.828125	4.95703125
3110082I17Rik	6.46875	6.59765625	6.2890625	6.53515625	6.46484375	6.58984375	6.7421875	6.6171875	6.74609375
3110082J24Rik	5.23828125	5.5234375	5.46484375	5.46484375	5.46484375	5.46484375	5.45703125	5.46484375	5.46484375
3222401L13Rik	5.37890625	5.05859375	5.0390625	5.15234375	5.3203125	5.3046875	5.2265625	5.1328125	5.47265625
3300002A11Rik	4.81640625	4.9453125	4.80078125	4.78515625	4.34375	4.80078125	4.80078125	4.67578125	4.80078125
3300002I08Rik	5.390625	5.42578125	5.5078125	5.5390625	5.65625	5.39453125	5.55859375	5.72265625	5.5390625
3425401B19Rik	4.083984375	4.208984375	4.083984375	4.173828125	4.041015625	4.01953125	4.0087890625	4.083984375	4.1435546875
3632451O06Rik	6.5	6.921875	6.9296875	6.921875	6.875	7.2734375	7.0	6.6953125	7.0390625
3830406C13Rik	7.30859375	7.3515625	7.30078125	7.3203125	7.49609375	7.375	7.30859375	7.06640625	7.15625
3830408C21Rik	4.6484375	4.6484375	4.765625	4.4140625	5.078125	4.37109375	4.515625	4.546875	4.74609375
3930402G23Rik	5.015625	4.77734375	4.375	4.4140625	4.703125	4.41015625	4.6875	4.94140625	4.6796875
4430402I18Rik	5.5703125	5.4765625	5.34375	5.8671875	5.43359375	5.7421875	5.4921875	5.5234375	5.78125
4631405J19Rik	4.37109375	4.16796875	4.02734375	4.02734375	4.02734375	4.09765625	4.02734375	3.64453125	4.02734375
4632404H12Rik	6.7109375	6.96484375	6.80078125	6.7265625	7.0078125	6.82421875	6.94921875	6.54296875	6.515625
4632415L05Rik	6.29296875	6.33984375	6.109375	6.2890625	6.25390625	6.3125	6.22265625	6.3671875	6.34765625
4632427E13Rik	7.62890625	7.64453125	7.5546875	7.35546875	7.26953125	7.5546875	7.71484375	7.54296875	7.5546875
4632427I20Rik	6.3984375	6.48828125	6.59765625	6.48828125	6.48828125	6.48828125	6.484375	6.703125	6.453125
4731417B20Rik	4.16015625	4.25	3.8984375	3.96484375	4.34375	3.787109375	4.28515625	3.861328125	4.328125
4731419I09Rik	6.36328125	6.6015625	6.42578125	6.65234375	6.45703125	6.67578125	6.5234375	6.40234375	6.4453125
4732440D04Rik	6.54296875	6.546875	6.42578125	6.8671875	6.6953125	6.26953125	6.8046875	6.4921875	6.54296875
4732463B04Rik	5.26953125	5.27734375	5.1953125	5.1953125	5.12109375	4.9921875	5.484375	5.12890625	5.1953125
4732465J04Rik	4.3203125	4.390625	4.5078125	4.6484375	4.46484375	4.328125	4.46484375	4.41015625	4.46484375
4732471J01Rik	6.13671875	6.34375	6.375	6.375	6.31640625	6.5703125	6.3828125	6.4609375	6.6953125
4833408A19Rik	4.69921875	4.9296875	4.90625	4.90625	4.80859375	4.75390625	4.5859375	4.90625	5.28515625
4833413E03Rik	5.328125	5.50390625	5.47265625	5.11328125	5.40234375	4.99609375	5.30078125	5.31640625	5.31640625
4833418N17Rik	3.82421875	3.78515625	3.82421875	3.611328125	3.591796875	3.82421875	4.1640625	4.1015625	3.82421875
4833420G17Rik	8.0859375	8.0625	8.0859375	8.125	8.0859375	8.171875	8.0859375	7.89453125	8.0859375
4833422C13Rik	4.5390625	4.9140625	4.76953125	4.65625	4.6796875	5.0	4.6796875	4.45703125	4.6640625
4833423E24Rik	3.34765625	3.193359375	2.701171875	3.228515625	3.228515625	3.59765625	3.333984375	3.0625	3.353515625
4833427G06Rik	4.0546875	3.56640625	3.623046875	3.76171875	3.37890625	3.623046875	3.416015625	3.115234375	3.787109375
4833439L19Rik	8.1640625	8.0546875	8.2109375	8.1875	8.234375	7.9921875	8.1015625	8.5234375	8.25
4921501E09Rik	3.90625	4.07421875	3.90625	3.830078125	4.078125	4.0625	3.822265625	3.6953125	3.919921875
4921507P07Rik	5.3125	5.2265625	5.20703125	5.1640625	5.2109375	5.28125	5.28125	5.18359375	5.25
4921508D12Rik	4.6484375	4.45703125	4.25390625	4.45703125	4.3671875	4.45703125	4.53125	4.45703125	4.45703125
4921508M14Rik	4.328125	4.3671875	4.5703125	4.1484375	4.40234375	4.15234375	4.39453125	4.53125	4.39453125
4921509C19Rik	5.046875	5.078125	4.30859375	5.046875	4.75390625	5.2734375	4.56640625	4.75390625	4.54296875
4921511H03Rik	4.8046875	4.8046875	4.8515625	4.78125	4.8046875	4.97265625	4.8046875	4.76171875	4.8046875
4921513I03Rik	3.66015625	3.490234375	3.41796875	3.41796875	3.41796875	3.103515625	3.435546875	3.41796875	3.259765625
4921514A10Rik	5.73046875	5.76171875	5.7578125	5.74609375	5.51953125	5.71484375	5.7578125	5.8671875	5.93359375
4921517D22Rik	3.8515625	3.78515625	3.802734375	3.8515625	3.8515625	3.8515625	4.24609375	3.63671875	3.8515625
4921522P10Rik	4.4375	4.43359375	4.4375	4.71875	4.640625	4.671875	4.1328125	4.203125	4.3671875
4921524J17Rik	6.9453125	7.23046875	7.328125	7.1953125	7.08203125	6.73046875	6.41015625	7.37890625	6.8671875
4921524L21Rik	3.07421875	3.103515625	3.14453125	3.08984375	3.08984375	3.08984375	2.9296875	3.08984375	3.046875
4921530L21Rik	3.39453125	3.435546875	3.4453125	3.4765625	3.458984375	3.4453125	3.380859375	3.361328125	3.48828125
4921533I20Rik	4.328125	4.09765625	4.35546875	4.5234375	4.203125	4.33984375	4.33984375	4.58203125	4.51953125
4921536K21Rik	4.34375	4.3046875	4.6171875	4.3046875	4.12890625	4.3046875	4.3046875	4.3046875	4.03515625
4921539E11Rik	2.974609375	3.228515625	2.892578125	2.892578125	2.974609375	2.974609375	3.16015625	2.8671875	2.974609375
