	GSM4191298	GSM4191299	GSM4191296	GSM4191292	GSM4191295	GSM4191294	GSM4191293	GSM4191290	GSM4191301	GSM4191291
Fmod	8.015625	7.734375	7.953125	8.4765625	7.30859375	7.33984375	7.45703125	7.48828125	7.296875	7.9140625
Zfand2a	8.3828125	7.94921875	8.1640625	8.3515625	8.5703125	8.609375	8.1484375	8.671875	8.5390625	8.625
Zfand2a	6.91796875	6.19140625	7.0859375	6.8828125	7.1171875	6.7734375	6.44140625	7.1171875	7.0078125	6.87109375
Gm5621///Rpl10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sdc1	8.234375	7.21484375	7.6484375	9.2578125	9.34375	9.203125	9.0859375	9.59375	7.36328125	9.3828125
Sdc1	7.0859375	6.44921875	6.54296875	7.75390625	7.625	7.68359375	7.7578125	7.9453125	6.2421875	7.78515625
Mcm5	5.75390625	5.45703125	6.22265625	6.78125	6.828125	6.87109375	6.06640625	6.5234375	5.8671875	6.65234375
Pigq	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Creg1	9.4765625	9.171875	9.4296875	8.9921875	9.2734375	9.1484375	9.09375	9.1171875	9.2890625	9.0390625
Creg1	8.8203125	8.28125	8.6328125	7.98828125	8.46875	8.109375	8.2109375	8.21875	8.7734375	8.234375
Cpe	11.203125	7.94140625	9.1640625	9.578125	9.8671875	9.96875	9.75	10.3515625	8.78125	9.90625
Pebp1	12.1953125	11.6328125	11.3046875	11.3671875	11.2578125	11.2734375	11.3515625	11.40625	11.1796875	11.4453125
Fkbp10	7.48828125	6.53515625	7.77734375	7.7109375	8.171875	8.0546875	7.6328125	7.953125	7.54296875	7.77734375
Mark2	8.640625	8.578125	8.125	8.859375	8.84375	8.8671875	8.703125	8.921875	8.6171875	8.8125
Mark2	7.828125	8.0390625	7.5859375	8.265625	7.7421875	8.015625	8.1015625	8.0546875	7.890625	7.984375
Try5///Try4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Prm1	7.13671875	6.97265625	6.88671875	6.98828125	6.94921875	6.73046875	7.140625	6.84375	7.19921875	6.79296875
Cdk16	9.2734375	9.65625	9.078125	9.6484375	9.3046875	9.6015625	9.609375	9.5859375	9.28125	9.515625
Rrp1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Slc2a4	9.9609375	10.375	9.96875	10.296875	10.2890625	10.3671875	10.53125	10.4765625	10.59375	10.3046875
Slc2a4	10.1796875	10.3203125	10.2265625	10.4609375	10.5703125	10.5078125	10.765625	10.578125	10.8515625	10.5234375
Mpo	4.8359375	5.01171875	4.671875	5.14453125	4.67578125	5.01953125	5.10546875	4.73046875	4.984375	4.859375
Itm2c	10.71875	9.2890625	10.0390625	10.0546875	10.2421875	10.34375	10.046875	10.1484375	9.9296875	9.96875
Eif3h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hnrnph2	9.5859375	9.171875	9.6171875	9.609375	9.859375	9.6328125	9.2890625	9.8046875	9.6953125	9.6015625
Scd1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Scd1	12.9375	12.6796875	13.109375	12.9296875	13.2265625	12.875	12.6328125	12.71875	13.4375	12.953125
Ndufv1	11.7890625	12.0625	11.046875	11.4296875	11.3046875	11.5078125	11.6484375	11.703125	11.3203125	11.9375
Ndufv1	11.6015625	11.8125	10.875	11.421875	11.3203125	11.421875	11.5703125	11.5390625	11.2421875	11.7421875
Kap	11.1953125	13.46875	11.2421875	10.2890625	7.4296875	6.765625	7.0078125	8.7734375	8.2890625	11.328125
Kap	12.2109375	14.1171875	12.578125	11.2734375	7.453125	5.86328125	6.77734375	9.78125	9.125	12.1953125
Cox6c	12.9375	13.0625	12.5234375	13.0546875	12.75	12.96875	13.03125	13.0078125	12.7109375	13.0859375
Marcks	10.09375	9.3515625	10.5390625	10.125	10.546875	10.2578125	10.1640625	10.25	10.1484375	10.2265625
Marcks	9.1484375	8.8671875	9.7109375	9.6171875	9.5390625	9.9921875	9.5078125	9.7265625	9.15625	9.3046875
Marcks	9.921875	9.0546875	10.25	9.7421875	10.3125	10.0859375	9.734375	10.0234375	10.0625	9.875
Map2k2	8.7109375	8.71875	8.1796875	8.6484375	8.640625	8.6796875	8.6484375	8.5625	8.6171875	8.6875
Carhsp1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Carhsp1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Isyna1	8.8671875	8.5078125	8.21875	8.515625	8.609375	8.3359375	9.09375	8.625	9.203125	8.5390625
Tubb3	4.35546875	3.798828125	3.3671875	4.54296875	3.892578125	3.8359375	4.2421875	4.796875	3.556640625	3.525390625
Rpl7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Atp5g2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Herpud2	8.6640625	8.3984375	8.9296875	8.4609375	8.7421875	8.7421875	8.390625	8.609375	8.9921875	8.671875
Herpud2	7.515625	7.375	7.5234375	7.52734375	7.75390625	7.8828125	7.4140625	7.734375	7.84765625	7.62890625
Lcp1	8.3125	7.5390625	8.6796875	9.8671875	10.3046875	9.515625	8.5625	9.9375	8.328125	9.375
Acadm	12.7421875	12.9140625	12.1875	12.625	12.375	12.40625	12.59375	12.6875	12.1875	12.7578125
Sf3b3	8.96875	8.640625	8.9921875	9.21875	9.1875	9.234375	9.03125	9.265625	8.9453125	9.09375
Clcn4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hdlbp	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hdlbp	7.81640625	7.7890625	8.2578125	7.87109375	7.78125	7.26953125	7.9375	7.48046875	7.99609375	7.6484375
Vcam1	7.1484375	6.65234375	7.44140625	7.94921875	7.82421875	7.51953125	7.1875	7.625	7.7578125	7.7265625
Vdac2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Klhdc3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pigo	7.1796875	7.7421875	7.109375	7.671875	7.41015625	7.515625	7.7890625	7.546875	7.35546875	7.4765625
Sqle	8.09375	7.32421875	7.2109375	7.4453125	7.47265625	7.390625	8.0546875	7.89453125	6.7578125	7.69140625
Cyp2e1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Casp6	8.5625	8.203125	8.3515625	8.0078125	8.4609375	8.1640625	7.89453125	8.2109375	8.296875	8.328125
Txnip	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Txnip	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vdac1	10.8828125	11.34375	10.5078125	11.0703125	10.8515625	11.1796875	11.0234375	11.1171875	10.890625	10.90625
Hey1	6.7734375	6.5078125	6.9765625	6.875	6.9921875	6.9765625	7.17578125	6.83203125	7.375	6.828125
Gm21399///Prdx1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cotl1	8.9296875	9.1875	8.8515625	9.4921875	9.40625	9.4921875	9.4296875	9.4140625	9.1015625	8.9921875
Cotl1	6.9375	7.12890625	7.09765625	7.921875	7.7421875	9.078125	7.234375	9.0546875	6.86328125	7.1171875
Cldn11	4.3359375	3.150390625	3.080078125	3.71484375	3.359375	3.33984375	3.568359375	3.47265625	3.060546875	3.15234375
Ywhah	9.6875	8.9296875	9.640625	9.796875	10.03125	9.8203125	9.46875	9.8203125	9.5625	9.8359375
Psmc1	9.609375	9.1484375	9.609375	8.9609375	9.59375	9.328125	9.0546875	9.296875	9.71875	9.484375
Mdk	7.03125	8.3671875	7.27734375	7.296875	7.55078125	7.515625	7.24609375	7.3203125	7.109375	8.046875
Satb1	6.52734375	5.51171875	6.08203125	7.91015625	6.9609375	7.17578125	6.55078125	7.33984375	6.3125	6.65234375
Satb1	6.125	5.1875	5.94140625	7.22265625	6.62890625	6.6796875	5.87890625	6.8046875	6.1640625	6.4375
Tspan3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ehd1	8.40625	8.28125	9.4296875	8.46875	8.734375	8.5234375	8.4921875	8.3984375	8.953125	8.78125
Ehd1	9.1953125	8.90625	9.8203125	9.3515625	9.3828125	9.265625	9.2421875	9.1796875	9.578125	9.453125
Ehd1	6.77734375	7.02734375	6.98828125	7.3359375	6.53515625	7.16796875	7.25390625	6.70703125	7.0625	6.578125
Pld3	9.328125	8.7578125	8.5	9.2734375	9.921875	9.3671875	8.9375	9.234375	8.609375	9.1015625
Abce1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Abce1	8.9296875	8.5703125	8.90625	8.71875	8.8515625	8.78125	8.4375	8.828125	8.9453125	8.8671875
Tap1	6.70703125	6.59765625	7.21875	7.32421875	7.07421875	7.140625	7.1875	6.953125	7.16796875	6.9609375
Copg1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dr1	7.640625	7.265625	8.0078125	7.609375	7.90234375	7.703125	7.25	7.84765625	7.8515625	7.859375
Dr1	6.61328125	5.92578125	6.75390625	6.765625	6.8046875	6.61328125	6.2109375	6.57421875	6.765625	6.7265625
Atp5g1	10.0859375	10.1171875	9.953125	9.6328125	9.859375	9.7890625	9.7578125	9.6875	9.8515625	9.8125
Fabp5	12.375	12.5546875	12.8828125	12.78125	13	12.75	12.640625	12.7890625	13.09375	12.8515625
Fabp5	11.21875	11.5	11.84375	11.7578125	12.28125	11.7890625	11.5390625	11.796875	12.3046875	11.9609375
Fabp3	11.203125	11.765625	8.8671875	10.7578125	9.609375	10.8984375	11.2421875	10.421875	6.47265625	11.6171875
Cct3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fgg	11.84375	9.421875	10.0234375	3.96484375	3.697265625	3.73828125	10.0859375	3.654296875	6.30078125	4.01953125
LOC102635048///Rpl12	11.6640625	11.34375	11.8828125	11.9296875	12.015625	11.828125	11.8046875	11.78125	11.75	11.8671875
Pdcd6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hn1	8.2109375	7.80859375	9.0234375	8.3984375	8.8671875	8.671875	8.3515625	8.46875	8.796875	8.421875
Klf10	7.9765625	8.1015625	8.546875	8.1875	8.171875	8.4765625	8.328125	8.4453125	8.578125	8.40625
Mcm7	7.91796875	7.78515625	8.0078125	8.046875	8.2890625	8.2265625	7.89453125	8.015625	8.03125	8.3359375
Mcm7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tmem109	8.6953125	9.125	8.4921875	9.4375	8.4375	9.2421875	9.359375	8.796875	8.9453125	8.578125
Tmem109	6.17578125	6.60546875	5.85546875	6.6484375	5.27734375	6.3671875	6.78125	5.84375	6.78125	5.79296875
Cd24a	7.74609375	7.09765625	7.65625	8.5546875	8.4609375	8.421875	8.140625	8.8828125	7.28515625	8.671875
Hif1a	7.7578125	7.140625	7.81640625	7.35546875	8.125	7.75390625	7.3125	7.828125	7.91015625	7.87109375
Fkbp1a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cct2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Snd1	7.73046875	7.55078125	7.48828125	7.9296875	7.84765625	8.125	7.6328125	7.8359375	7.8515625	7.7578125
Cyr61	6.5390625	6.703125	6.55859375	7.6640625	7.43359375	8.265625	6.35546875	7.30078125	6.56640625	7.50390625
Lipf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sgk1	9.8515625	9.28125	9.6953125	10.1328125	10.640625	9.8125	9.703125	10.046875	9.8515625	10.328125
Nasp	7.1015625	6.90234375	7.29296875	7.36328125	7.515625	7.3515625	7.08984375	7.48828125	7.06640625	7.390625
Nasp	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Flii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Smarcb1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fuca2	7.6171875	8.1484375	7.60546875	7.43359375	7.5078125	7.43359375	7.25	7.64453125	7.69921875	7.890625
Fuca2	4.1484375	4.57421875	4	4.33984375	4.21875	4.3203125	4.45703125	4.50390625	4.390625	4.234375
Phc2	8.2734375	8.4453125	7.9609375	8.71875	8.4609375	8.640625	8.6875	8.7890625	8.1015625	8.4609375
Gldc	6.421875	5.703125	5.265625	5.36328125	5.30078125	5.515625	5.6640625	5.5625	4.94140625	5.94921875
Scarb1	11.703125	10.1171875	10.234375	10.140625	10.6953125	10.109375	10.4609375	10.0625	10.1171875	10.125
C2	9.6484375	9.3828125	10.046875	9.2890625	8.734375	8.9296875	8.765625	9.1796875	9.8046875	9.0390625
Prps1	9.2578125	9.453125	10.1484375	9.53125	9.171875	9.3515625	9.3671875	9.4296875	10.015625	9.5859375
Lrrn1	4.73828125	3.3359375	3.55078125	3.619140625	4.109375	3.818359375	3.279296875	3.78125	3.3125	3.7734375
Rps5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Amy2a2///Amy2a3///Amy2a4///Amy2a1///Amy2a5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ndufb11	12.2421875	12.5703125	12.03125	12.0625	11.953125	12.0625	12.2578125	12.1171875	11.921875	12.2578125
Ndufb11	12.015625	12.21875	11.46875	11.953125	11.65625	12.0078125	12.03125	11.9921875	11.6953125	12.0546875
Atp5c1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sec23b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tbc1d15	8.859375	8.40625	9.0546875	8.484375	9.078125	8.84375	8.453125	8.765625	9.046875	8.9453125
Tbc1d15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tbc1d15	7.4375	7.5390625	8.0703125	7.74609375	7.6328125	7.47265625	7.65625	7.5546875	7.78515625	7.63671875
Ceacam11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hspa5	11.453125	11.1875	11.8359375	11.4375	11.2109375	11.125	11.03125	11.4140625	11.4140625	11.171875
Ankrd10	7.85546875	6.99609375	7.74609375	7.26171875	7.76171875	7.58203125	6.9609375	7.62109375	7.76953125	7.79296875
Cd9	9.8046875	8.40625	8.9921875	10.1875	10.765625	10.375	9.9375	10.7109375	8.71875	10.421875
Ifrd1	8.890625	8.4765625	9.265625	9.015625	9.6953125	9.328125	8.890625	9.375	9.6796875	9.390625
Kars	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pfkp	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ddx18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ddx18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd34	9.7578125	9.1015625	10.4375	9.8125	10.2578125	10.2421875	9.9453125	9.890625	9.84375	9.7578125
Nup85	7.5625	7.13671875	7.71484375	7.7734375	7.703125	7.84375	7.7109375	7.66796875	7.69140625	7.66015625
Gm10051///Rpl28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sav1	8.2578125	8.6015625	8.3203125	8.96875	8.6015625	8.6171875	8.625	8.4140625	8.78125	8.8203125
Gm5593///Ccnb1	4.62109375	4.57421875	5.2734375	5.5	5.8984375	5.39453125	4.5703125	5.43359375	4.6015625	5.45703125
Adm	7.3046875	5.83203125	6.73046875	6.67578125	6.59375	6.6875	6.45703125	6.76171875	6.4140625	6.83984375
Raf1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arpc1a	9.3046875	9.1015625	9.265625	9.328125	9.4296875	9.4921875	9.3515625	9.5078125	9.53125	9.671875
Adam15	7.33984375	7.29296875	7.27734375	7.6171875	7.65234375	7.9140625	7.57421875	7.5078125	7.515625	7.58203125
Smad1	6.90234375	7.1484375	7.3203125	7.43359375	7.16015625	7.484375	7.65625	7.75390625	6.640625	7.30859375
Rab1a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Zfand5	10.0859375	9.265625	9.671875	9.828125	10.203125	9.9453125	9.578125	10.09375	10.09375	10.0390625
Zfand5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Zfand5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tpst2	9.34375	8.609375	8.859375	8.5625	8.953125	8.8671875	8.671875	8.8359375	8.90625	8.9375
Ap1s1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rps15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rps15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pdhb	12.203125	12.421875	12.0703125	12.0703125	12.3984375	12.09375	12.421875	12.46875	12.703125	12.390625
Map4	7.578125	7.05078125	7.34765625	7.5625	7.60546875	7.828125	7.5	7.609375	7.546875	7.6796875
Map4	7.55859375	6.9296875	7.515625	7.80859375	7.734375	7.99609375	7.546875	7.80078125	7.67578125	7.734375
Mrpl20	10.28125	10.2734375	10.109375	9.875	10.140625	10.0703125	9.9765625	10.0703125	10.3984375	10.375
Adam9	9.671875	9.140625	10.015625	9.390625	9.5703125	9.4296875	9.03125	9.578125	9.6015625	9.484375
Sarnp	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vipas39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lrrc4	5.49609375	5.109375	5.21875	5.03515625	5.03515625	5.43359375	5.37890625	4.96484375	5.59765625	4.99609375
Syngr3	5.8828125	5.5390625	5.37890625	5.84765625	5.078125	5.36328125	5.84765625	5.7734375	5.49609375	5.390625
Rpl27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eif3d	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hist1h1c	10.7890625	10.3828125	10.8125	10.4375	10.828125	10.71875	10.6015625	10.7890625	10.9921875	10.71875
Ywhaz	9.34375	9.2890625	9.234375	9.484375	9.65625	9.5625	9.1875	9.6875	9.1484375	9.4765625
Ywhaz	7.61328125	7.59375	6.98828125	7.48828125	7.37890625	7.48046875	6.77734375	7.5703125	6.91015625	7.328125
Mpdu1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nnt	8.78125	8.1484375	8.84375	7.578125	8.4375	8.4140625	8.1328125	7.9921875	8.984375	7.92578125
Kti12	7.9765625	7.82421875	7.74609375	8.3203125	7.79296875	7.97265625	7.95703125	8.203125	7.69140625	8.265625
Nsg2	7.85546875	6.234375	5.875	7.20703125	5.515625	5.77734375	6.37890625	6.6796875	5.8671875	5.67578125
Tmed3	9.6875	9.109375	9.8671875	9.6640625	10.015625	9.8515625	9.53125	9.71875	9.9765625	9.78125
Fuca1	10	9.921875	10.1171875	9.734375	10.2578125	10.0234375	9.6171875	10.03125	10.1875	10.0546875
Slc35a4	9.015625	9.0703125	8.7265625	9.078125	9.1328125	9.3046875	9.1796875	9.3515625	9.0078125	9.34375
Cd83	7.296875	6.1328125	7.45703125	8.1640625	8.859375	8.0625	6.78515625	7.90234375	7.53515625	7.8203125
Cox8a	11.9375	12.3046875	11.75	12.03125	11.984375	12.09375	12.125	12.171875	11.921875	12.1328125
Fkbp8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sparcl1	10.2890625	10.0390625	11.046875	10.7890625	11.1640625	11.1484375	11.125	11.265625	10.9609375	10.9921875
Orc3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Orc3	6.54296875	6.84375	6.8984375	6.34765625	6.75390625	6.80078125	6.6015625	6.64453125	6.90234375	6.9375
Orc3	5.21484375	5.49609375	5.23046875	5.46875	5	5.10546875	5.20703125	4.765625	5.2734375	5.05078125
Trim59	4.671875	3.576171875	4.53125	5.59765625	5.7109375	4.9765625	4.2109375	5.23828125	4.859375	5.00390625
Txn1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rrm2	5.6484375	5.46875	5.921875	6.53515625	6.7734375	6.25	5.828125	6.12890625	5.703125	6.24609375
Lox	8.296875	7.71875	8.5703125	8.609375	8.7734375	8.6015625	8.3203125	8.9765625	8.3203125	8.4609375
Ccnd2	11.1640625	10.3671875	11.5234375	10.9375	11.359375	11.2578125	11.1640625	10.890625	12.03125	10.9609375
Ccnd2	5.40234375	4.52734375	6.046875	4.828125	5.30078125	5.22265625	5.06640625	4.61328125	5.95703125	5.171875
Ccnd2	5.88671875	5.24609375	6.59765625	5.640625	6.140625	5.875	6.04296875	5.76171875	7.1015625	5.8125
Fkbp5	9.25	8.484375	8.671875	10.203125	9.5390625	9.140625	8.9375	9.296875	8.6953125	10.1328125
Polr1b	6.38671875	6.5703125	6.390625	6.45703125	6.48046875	6.34375	5.96875	6.47265625	6.53515625	6.39453125
Dnpep	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm6682///Tuba1c	6.28515625	6.21484375	6.0234375	6.28125	6.4296875	5.9765625	6.30859375	6.16015625	6.01171875	5.9765625
Errfi1	10.921875	9.8046875	9.6875	9.8671875	9.9765625	9.296875	9.328125	9.734375	8.8515625	9.7578125
Prnp	10.6015625	10.359375	11.0703125	10.6484375	10.765625	10.703125	10.3203125	10.4140625	11.1953125	10.59375
Efr3a	8.796875	7.828125	8.828125	8.5	8.8828125	8.546875	8.1015625	8.59375	9.328125	8.578125
Efr3a	7.8828125	7.0625	7.75390625	7.89453125	8.1171875	7.8359375	7.48828125	7.69921875	8.4921875	7.91015625
Efr3a	9.1171875	9.046875	9.15625	9.296875	9.203125	9.5078125	9.203125	9.09375	9.578125	8.96875
Aplp1	6.1953125	5.7734375	5.6484375	5.91796875	5.63671875	5.40625	5.5	5.65625	5.69921875	5.625
Apex1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mmp2	9.578125	8.9453125	9.6796875	9.828125	9.9375	10.0703125	9.765625	9.7890625	10.0234375	9.6328125
Anxa7	8.1796875	7.98828125	8.3828125	8.0546875	8.1328125	8.1484375	7.89453125	8.1484375	8.453125	8.1875
Anxa7	10.0625	9.7890625	10.0703125	9.796875	10.2890625	9.9921875	9.65625	10.0390625	10.2265625	10.09375
Reg2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dhx30	8.8359375	8.8203125	8.5	9.0859375	8.8203125	9.1015625	8.9765625	9.0390625	8.765625	8.9375
Rps6-ps4///Rps6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rps6	7.08984375	6.6953125	7.1328125	6.796875	7.23046875	6.98828125	6.76953125	6.8515625	7.20703125	7.24609375
Atp5j	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dhx15	9.734375	9.4375	10	9.6796875	9.703125	9.625	9.296875	9.90625	9.6875	9.7421875
Dhx15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hspa4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hspa4	6.59375	6.98828125	7.3671875	7.3046875	6.265625	7.953125	7.015625	7.88671875	6.02734375	6.171875
Laptm4b	10.2265625	9.59375	10.4140625	9.6484375	9.8125	9.984375	9.7734375	9.828125	10.4296875	9.828125
Olig1	6.56640625	6.921875	4.5390625	6.16796875	5.85546875	6.2421875	6.7890625	7.00390625	4.8125	7.12109375
Srsf3	10.109375	9.6171875	10.3203125	10.171875	10.25	10.1953125	10.125	10.421875	9.8359375	10.296875
Srsf3	6.96484375	6.12890625	7.42578125	6.59765625	6.98046875	6.96875	6.4140625	7.05859375	6.71484375	7.1171875
Srsf3	8.1015625	7.203125	8.359375	7.83984375	8.09375	8.0546875	7.80078125	8.1640625	7.6484375	8.125
Srp54c///Srp54b///Srp54a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Srp54b///Srp54a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hmgb3	9.828125	8.796875	8.578125	8.78125	8.9765625	8.8828125	9.0625	8.9140625	8.609375	9.0703125
Vcl	10.2421875	9.703125	10.40625	10.2578125	10.4375	10.4296875	10.28125	10.5	10.390625	10.1953125
Vcl	7.46484375	7.015625	7.7578125	7.83984375	7.7421875	7.8984375	7.77734375	7.90625	7.8125	7.4375
Nr2f2	7.66015625	7.13671875	7.40234375	7.73828125	7.73046875	7.890625	7.58203125	8.03125	7.51953125	7.60546875
Nr2f2	8.2265625	8.5	8.21875	8.4453125	8.0859375	9.0234375	8.515625	8.921875	7.83984375	8.234375
Nr2f2	5.6640625	6.19140625	5.92578125	6.23046875	5.640625	6.265625	6.1640625	5.92578125	5.6328125	5.82421875
Rad21	9.28125	9.2109375	9.4375	9.4296875	9.8203125	9.546875	9.2421875	9.5859375	9.7890625	9.4921875
Rad21	8.015625	8.1328125	8.1015625	8.5	8.484375	8.4296875	8.359375	8.2734375	8.609375	8.375
Cops4	8.7734375	8.6171875	9	8.4453125	8.7734375	8.78125	8.671875	8.765625	8.953125	8.875
Fbln5	9.5	8.9375	9.625	9.109375	9.3984375	9.40625	9.296875	9.609375	9.4921875	9.453125
Rab31	8.7109375	7.61328125	8.4921875	8.5078125	8.734375	8.4765625	8.0234375	8.5703125	8.1484375	8.5234375
Prdx4	7.7265625	6.76171875	8.1015625	6.89453125	7.83984375	7.4375	7.1328125	7.48828125	7.56640625	7.37109375
Prdx4	9.640625	9.2265625	9.5703125	9.546875	9.71875	9.8125	9.7109375	9.5859375	9.3046875	9.6484375
Serpinf1	11.3515625	10.3359375	11.3515625	10.8125	11.1640625	11.296875	11.0390625	10.8515625	11.1640625	10.828125
Tpbpb	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trap1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Kansl2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pes1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pes1	6.0859375	6.02734375	6.8515625	6.14453125	6.20703125	5.9609375	6.1171875	6.20703125	6.4296875	6.328125
Rbbp9	7.140625	6.78125	7.7109375	6.6484375	7.109375	7.13671875	6.828125	7.03125	7.5390625	7.08984375
Vdac3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm21596///Hmgb1-ps10///Hmgb1	10.3828125	10.1796875	10.609375	10.3671875	10.5390625	10.4375	10.25	10.4296875	10.7578125	10.5234375
Rbmxl1	8.578125	8.09375	9.046875	8.5859375	8.8828125	8.546875	8.1953125	8.7734375	8.5859375	8.90625
Plekhb1	6.625	5.9296875	5.75390625	6.77734375	7.1640625	6.88671875	6.8515625	6.890625	5.92578125	7.34765625
Rdx	9.6640625	8.9765625	9.796875	8.7734375	9.4765625	8.9609375	8.7734375	9.203125	9.7734375	9.1875
Rdx	7.63671875	7.01953125	7.62109375	7.07421875	7.30859375	6.72265625	6.91015625	7.03515625	7.5234375	7.62109375
Mesdc2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Apba3	8.03125	8.421875	7.8359375	7.9453125	7.94921875	8.015625	8.0859375	8.109375	8.015625	8.2109375
Ldhb	10.7734375	11.9765625	9.671875	11.1953125	10.40625	11.1953125	11.296875	11.171875	9.375	11.3359375
Hmga1-rs1///Hmga1	7.58984375	7.76953125	7.36328125	8.703125	8.5390625	8.7265625	8.203125	8.4921875	7.63671875	8.296875
Adh5	11.0546875	10.78125	10.65625	10.3359375	10.53125	10.3515625	10.4453125	10.515625	10.6171875	10.671875
Pnrc2	8.7421875	8.1328125	8.953125	8.4296875	8.8125	8.5859375	8.453125	8.84375	8.5859375	8.6171875
Pnrc2	9.390625	9	9.6484375	9.0703125	9.5234375	9.203125	8.9296875	9.484375	9.1796875	9.34375
Gm2a	9.125	8.75	9.109375	8.6015625	9.375	8.796875	8.484375	8.8671875	9.6640625	8.8828125
Sec61a1	10.25	10.0859375	10.625	10.1171875	10.265625	10.140625	10.0703125	10.2734375	10.09375	10.125
Sec61a1	7.96875	7.3984375	8	8.03125	8.09375	7.80078125	7.8046875	8.0703125	7.81640625	8.0234375
Sec61a1	8.859375	8.4296875	8.8359375	8.90625	9.015625	8.7109375	8.8828125	8.8359375	8.765625	8.7265625
Napa	7.08203125	6.3828125	6.98046875	6.57421875	7.11328125	6.7578125	6.55859375	6.85546875	7.0625	7.12890625
