gene_symbol	GSM914321	GSM914309	GSM914320	GSM914313	GSM914305	GSM914311	GSM914306	GSM914308	GSM914310	GSM914315	GSM914317	GSM914312	GSM914307	GSM914314	GSM914316	GSM914318	GSM914322	GSM914319
A530013C23Rik	58.6875	134.625	59.3125	126.9375	125.1875	124.6875	118.125	119.0625	122.375	58.875	60.0	121.8125	116.375	123.8125	61.71875	59.8125	61.625	60.9375
A530016L24Rik	703.5	1259.0	861.5	1257.0	1038.0	1406.0	772.5	723.5	1547.0	694.0	534.0	896.5	1217.0	1010.0	812.5	898.0	559.0	669.0
A530017D24Rik	70.0	140.375	73.125	134.75	134.75	142.75	137.875	137.375	139.25	67.9375	70.1875	172.0	137.5	150.625	79.9375	70.125	69.0	67.125
A530021J07Rik	48.59375	61.28125	52.3125	58.6875	63.90625	62.09375	57.78125	60.03125	61.71875	52.90625	49.5625	59.78125	61.46875	62.03125	49.375	49.625	49.125	50.0
A530032D15Rik	70.53125	105.34375	66.28125	108.84375	103.375	100.40625	93.03125	98.5625	102.21875	69.5	67.46875	103.28125	106.125	103.84375	72.03125	65.125	67.546875	67.3125
A530040E14Rik	56.40625	82.5	58.625	76.625	79.5625	76.9375	69.8125	71.875	87.5	58.5	61.375	77.4375	74.5	83.5	62.0	58.84375	61.3125	56.90625
A530053G22Rik	74.375	260.0	67.625	265.25	228.25	238.625	215.375	272.5	273.5	66.6875	69.8125	327.5	293.75	295.25	69.875	66.625	59.78125	66.0
A530064D06Rik	56.40625	71.875	54.4375	69.5625	72.5625	72.875	71.25	73.5	64.3125	55.40625	51.875	67.0	70.75	70.9375	55.625	52.71875	58.78125	56.25
A530088E08Rik	60.09375	81.875	58.6875	91.4375	83.4375	86.4375	85.4375	90.4375	79.875	65.75	56.71875	80.125	79.4375	90.0625	57.8125	56.65625	56.71875	57.71875
A530095I07Rik	56.1875	106.25	55.90625	96.1875	94.3125	99.0	96.8125	90.5	89.5625	57.1875	57.5625	95.125	95.0625	95.375	59.5	58.125	56.78125	55.65625
A530099J19Rik	63.25	68.9375	61.0	77.0625	70.625	66.9375	69.0625	74.4375	72.75	61.0625	59.78125	74.1875	74.875	74.3125	62.28125	59.71875	58.8125	58.34375
A630001G21Rik	67.3125	86.5625	64.875	85.3125	75.125	76.0	74.0625	76.8125	80.6875	67.0	63.03125	76.625	79.875	81.3125	68.375	63.0	63.59375	67.1875
A630001O12Rik	55.03125	61.0625	54.90625	62.5625	61.40625	63.4375	60.3125	60.90625	63.03125	55.09375	52.90625	61.65625	61.59375	67.4375	54.03125	53.4375	52.3125	53.78125
A630010A05Rik	49.375	56.4375	50.84375	60.375	59.0625	55.25	58.09375	58.1875	61.5	47.28125	46.78125	56.59375	53.90625	56.71875	50.25	46.625	49.4375	48.8125
A630012P03Rik	52.65625	80.5	52.1875	76.5	78.6875	83.125	78.3125	78.625	80.0	53.53125	51.875	83.5	77.75	82.125	54.25	55.59375	53.1875	52.4375
A630023P12Rik	53.375	65.5	53.6875	66.375	66.9375	71.4375	63.40625	63.65625	70.0	55.28125	52.15625	65.5	64.3125	66.9375	54.125	53.46875	54.0625	51.46875
A630033H20Rik	57.8125	62.28125	49.15625	80.9375	59.40625	72.0625	61.53125	61.625	77.4375	51.84375	55.5	78.9375	64.0	82.0625	52.0625	51.875	59.75	51.65625
A630038E17Rik	55.171875	67.578125	55.40625	68.53125	68.625	66.1875	68.78125	64.84375	68.15625	54.75	54.171875	66.09375	66.96875	71.625	56.84375	54.75	55.359375	53.765625
A630052C17Rik	68.6875	130.0	67.625	109.9375	124.625	127.5625	117.25	114.6875	113.25	71.3125	71.5625	124.625	121.625	122.8125	65.75	70.0	69.875	64.0
A630052K13Rik	54.875	79.125	54.96875	70.3125	76.1875	72.375	79.1875	72.25	67.75	54.46875	51.46875	75.1875	80.0625	71.1875	55.65625	55.4375	51.25	55.9375
A630072L19Rik	60.65625	111.3125	62.75	99.875	113.1875	107.6875	103.0625	98.5	105.9375	62.03125	57.59375	107.125	100.9375	115.4375	62.90625	59.75	55.34375	59.75
A630072M18Rik	64.625	88.0625	65.3125	84.625	92.4375	81.0625	88.625	88.1875	88.9375	70.8125	58.5	78.5625	79.6875	91.0625	69.0	70.5	66.3125	70.625
A630089N07Rik	70.875	159.375	73.8125	187.375	140.625	142.625	158.0	170.375	195.375	61.15625	76.0	230.75	151.375	170.0	79.875	76.375	77.0	68.1875
A630091E08Rik	53.28125	82.0625	55.125	85.75	86.1875	84.25	83.0	80.875	82.5	54.21875	52.96875	86.1875	82.0	85.25	57.71875	51.84375	53.71875	51.84375
A630095E13Rik	49.84375	64.5	51.5625	64.25	67.625	65.5	64.25	67.6875	65.25	55.34375	48.78125	61.71875	64.0	65.625	49.53125	54.21875	50.0	48.96875
A730013G03Rik	55.9375	84.375	56.34375	81.75	78.625	85.25	82.625	81.3125	94.3125	55.875	55.34375	83.1875	90.0625	84.0625	57.6875	56.4375	57.3125	53.3125
A730015C16Rik	63.96875	133.375	69.0	122.1875	117.25	125.125	117.125	113.125	120.375	66.9375	66.375	107.4375	131.5	134.0	71.3125	63.8125	64.375	63.375
A730017C20Rik	57.40625	73.75	57.6875	73.75	71.0625	71.125	70.8125	65.875	71.625	57.9375	52.78125	69.3125	71.3125	72.6875	58.75	56.8125	56.0	53.15625
A730017L22Rik	59.59375	129.5	59.71875	122.25	130.0	123.8125	128.625	113.875	127.3125	59.4375	58.28125	132.875	130.25	132.875	60.3125	56.875	60.0625	58.5
A730018C14Rik	53.5625	81.4375	53.28125	70.4375	70.25	73.0625	76.625	70.875	75.375	56.1875	50.84375	66.875	71.4375	75.1875	50.75	48.34375	55.625	51.21875
A730020M07Rik	70.875	114.5	63.375	117.875	112.25	111.5625	108.4375	101.0	111.25	60.65625	65.3125	123.4375	117.25	118.25	61.90625	65.6875	65.375	59.75
A730034C02	55.625	84.625	58.59375	75.375	78.75	80.5625	82.8125	80.3125	84.4375	53.59375	54.96875	90.6875	77.25	81.0	57.4375	58.90625	56.75	55.0625
A730036I17Rik	52.40625	72.125	53.5625	75.4375	71.5	73.6875	67.0	63.09375	73.625	54.53125	52.09375	66.875	69.0	69.5625	52.9375	54.3125	53.3125	53.75
A730045E13Rik	52.0	71.9375	53.75	72.3125	71.6875	71.25	72.875	70.6875	75.625	54.21875	52.0	69.1875	69.875	69.25	53.15625	53.875	54.3125	50.71875
A730049H05Rik	54.0625	67.5	54.09375	68.0625	63.28125	71.625	64.0625	71.0	64.9375	59.25	57.84375	67.5625	66.1875	67.1875	55.53125	56.78125	55.40625	55.03125
A730061H03Rik	61.65625	96.875	59.15625	89.875	86.5	85.3125	83.375	76.875	92.5	60.875	61.875	84.875	85.5625	91.4375	64.5625	65.1875	62.53125	62.4375
A730071L15Rik	57.34375	78.6875	53.40625	78.375	70.9375	77.625	78.875	78.1875	78.5	60.28125	52.96875	79.0625	77.6875	81.5625	58.875	53.5	54.4375	54.625
A730085E03Rik	60.53125	128.875	58.46875	111.6875	129.625	120.5625	106.75	106.0625	118.875	60.03125	60.0625	113.375	122.5625	115.3125	58.78125	63.71875	61.15625	62.875
A730089K16Rik	57.1875	78.0625	55.375	78.0625	75.3125	81.9375	79.8125	77.375	79.5625	58.25	55.96875	81.8125	77.6875	77.875	54.75	57.21875	53.84375	54.875
A830005F24Rik	56.375	71.75	50.6875	76.875	68.6875	76.5	72.75	71.3125	71.25	54.28125	49.375	67.6875	72.0625	71.4375	54.03125	53.9375	52.5	53.71875
A830010M20Rik	53.03125	66.4375	49.59375	73.125	62.25	64.75	61.0	64.1875	69.4375	53.90625	52.8125	66.5	65.0	71.0625	52.625	55.46875	52.65625	51.0625
A830018L16Rik	51.65625	144.25	53.53125	126.0625	168.375	128.75	169.375	163.5	125.5	61.125	51.53125	168.75	150.5	141.75	56.25	55.59375	55.15625	53.5
A830019P07Rik	59.0625	76.3125	56.53125	74.5	74.5625	78.25	74.5625	74.625	79.125	57.90625	53.90625	79.6875	80.5	82.375	55.65625	53.84375	55.5	56.09375
A830021K08Rik	59.8125	102.4375	61.375	96.75	107.75	112.375	99.25	97.3125	103.0625	68.0	62.75	106.4375	93.0	100.4375	62.71875	65.3125	62.875	66.6875
A830031A19Rik	58.40625	113.3125	57.65625	96.625	90.75	87.625	94.9375	88.875	94.25	57.875	57.21875	95.3125	101.8125	101.1875	58.4375	55.875	57.34375	56.15625
A830035O19Rik	73.5625	127.375	67.0625	117.5625	124.8125	120.25	121.5	121.25	120.75	70.4375	73.3125	119.4375	122.0	132.25	70.125	73.3125	70.5625	74.0625
A830039N20Rik	50.6875	62.0625	51.0	67.1875	60.4375	65.5625	62.84375	61.0625	65.625	50.25	49.625	60.15625	60.0625	61.8125	52.96875	53.53125	51.03125	50.09375
A830073O21Rik	55.5625	98.5625	57.84375	93.5	92.625	91.125	98.875	93.5625	95.6875	58.46875	58.84375	93.75	97.1875	103.0625	61.46875	58.53125	56.0	56.25
A830080D01Rik	56.875	117.125	59.34375	116.5625	121.875	97.4375	113.0625	124.125	113.75	56.75	60.3125	119.5	123.25	116.0	58.5	58.28125	61.125	58.53125
A830092H15Rik	60.375	96.1875	58.1875	91.25	91.875	95.6875	87.0	88.75	95.5625	64.6875	59.0	85.8125	90.5	92.0625	61.0625	60.15625	56.96875	57.84375
A930002H24Rik	68.6875	115.0	68.5	94.25	102.125	104.4375	95.875	88.625	98.0	72.0	66.8125	100.0	109.625	103.5	69.375	69.25	69.25	70.9375
A930002I21Rik	48.03125	66.625	51.125	60.40625	59.09375	58.75	61.28125	59.40625	61.03125	52.125	50.0625	59.5	58.1875	62.875	49.78125	50.21875	51.78125	49.90625
A930003A15Rik	53.96875	85.75	55.125	89.625	90.9375	84.625	89.6875	84.25	84.9375	58.1875	56.0	88.375	88.3125	87.0625	57.4375	59.5	57.59375	54.3125
A930004D18Rik	61.03125	88.3125	58.5625	86.875	84.25	79.0625	83.9375	82.8125	88.8125	62.0	58.65625	87.0625	81.75	88.25	61.53125	61.28125	60.1875	61.84375
A930005H10Rik	76.0	205.875	72.0	175.5	173.25	176.375	172.125	175.0	182.25	84.75	76.1875	176.625	169.375	184.25	76.8125	80.5625	71.8125	71.8125
A930006D01Rik	68.6875	147.375	68.375	145.25	150.0	156.375	157.75	142.5	149.125	67.0625	67.625	145.75	141.0	139.875	69.5	68.8125	68.1875	67.625
A930011G23Rik	58.5625	125.6875	57.90625	104.75	115.9375	112.3125	100.1875	106.5625	106.25	61.84375	60.15625	114.1875	107.25	110.0625	58.96875	59.625	57.125	61.59375
A930012O16Rik	62.09375	120.5	60.125	119.375	120.625	128.75	118.3125	112.1875	115.3125	61.0625	63.8125	140.5	123.125	129.5	66.875	64.75	66.9375	58.625
A930016O22Rik	60.0625	106.0625	57.125	127.375	103.0625	140.0	101.1875	96.9375	125.25	59.875	56.28125	97.125	114.5	114.5	58.5	61.0	57.9375	58.59375
A930017K11Rik	57.03125	86.5625	59.46875	81.5	82.5625	86.5625	76.625	78.375	81.25	57.0625	59.8125	80.5	87.375	86.375	58.875	56.15625	56.75	58.65625
A930017M01Rik	54.046875	77.40625	55.890625	77.25	74.3125	77.59375	73.6875	70.28125	75.28125	52.484375	52.625	80.5625	75.875	79.46875	55.234375	53.4375	53.265625	51.84375
A930018P22Rik	54.65625	94.9375	51.40625	86.875	80.75	86.3125	92.3125	84.5625	84.625	56.375	55.96875	87.125	86.0625	86.375	54.84375	53.96875	52.6875	52.75
A930024E05Rik	64.0625	100.875	61.46875	101.4375	105.5	103.0	97.8125	95.0625	102.875	62.3125	57.6875	98.3125	92.625	100.3125	63.375	64.4375	66.375	56.8125
A930035D04Rik	82.0	126.9375	72.0625	116.25	128.375	129.0	138.0	124.8125	122.5	73.75	77.625	117.5	130.25	126.25	78.9375	83.9375	75.375	80.875
A930104D05Rik	51.6875	72.6875	54.3125	69.5	68.25	77.1875	71.6875	72.0	67.5625	52.53125	52.78125	68.25	72.875	69.5	54.53125	50.875	49.59375	52.0
AA066038	59.0625	74.25	53.25	74.875	80.5	77.25	75.375	70.8125	75.125	55.1875	54.34375	76.3125	75.375	72.0625	55.71875	57.78125	55.84375	59.25
AA386476	82.875	170.5	78.5625	151.625	149.25	146.5	150.125	135.5	153.625	86.0625	88.5625	154.875	154.25	166.75	87.75	86.75	78.625	83.4375
AA388235	58.90625	71.75	56.25	74.6875	78.25	73.0	74.0625	68.9375	70.5625	56.15625	56.90625	73.5	74.5	71.375	58.46875	58.0625	57.21875	55.28125
AA414768	58.15625	80.75	59.5	92.25	81.1875	83.25	77.9375	75.375	79.5625	59.90625	59.28125	80.8125	80.25	91.625	58.875	58.65625	61.21875	58.625
AA415398	57.125	159.5	57.40625	134.75	120.625	132.375	139.875	140.125	121.9375	54.59375	55.9375	166.5	142.125	135.0	58.46875	58.5625	55.15625	56.5625
AA467197	56.28125	73.875	57.0	69.9375	69.9375	70.1875	69.625	66.0625	70.0625	56.90625	54.34375	67.8125	70.125	71.75	58.25	56.4375	54.78125	60.8125
AA474408	76.375	168.875	67.0	157.25	160.75	150.25	177.625	145.875	157.5	74.625	73.875	148.75	152.375	151.375	79.3125	76.25	74.0	78.5625
AA667203	52.9375	114.0625	56.53125	100.625	105.8125	90.125	101.1875	113.8125	102.125	54.8125	56.0	104.875	124.0	101.9375	55.71875	57.4375	55.3125	56.0
AA986860	61.65625	103.25	60.0	106.3125	92.9375	99.875	96.25	92.875	103.125	61.59375	59.75	101.25	99.5625	104.125	60.0	61.40625	59.0625	60.0625
AB010352	50.0	67.375	50.25	66.875	62.59375	64.375	66.0	60.875	68.875	49.1875	50.75	75.1875	66.5	64.6875	49.65625	49.78125	48.90625	49.4375
AB041806	55.4375	85.8125	57.84375	81.3125	80.0	98.75	81.875	82.8125	89.125	56.46875	58.9375	81.6875	94.4375	94.0625	57.40625	54.53125	56.625	57.53125
AB124611	77.9375	108.6875	69.375	100.125	94.875	108.6875	94.9375	93.6875	99.875	68.5	76.5	100.3125	93.1875	107.5625	71.1875	75.125	71.125	65.125
AF067061	51.4375	65.5625	50.625	61.84375	62.5	63.125	62.71875	62.03125	62.4375	52.0625	50.5625	59.96875	62.1875	63.84375	58.28125	52.90625	50.59375	49.0
AF067063	51.5625	72.9375	51.40625	79.6875	70.1875	72.875	72.1875	68.0	76.4375	57.90625	53.0625	67.5625	68.125	70.25	53.15625	53.09375	51.40625	53.4375
AF357341	51.875	69.9375	53.21875	71.8125	67.4375	67.0625	72.0625	67.5625	69.8125	56.1875	51.625	65.4375	70.5	66.625	53.21875	51.40625	52.75	52.5
AF357355	66.1875	85.375	58.90625	104.3125	79.25	87.6875	69.1875	77.6875	106.8125	55.78125	61.90625	96.5625	78.875	96.5	58.375	60.40625	73.25	59.5
AF366264	50.78125	72.6875	53.3125	72.125	68.625	63.875	63.25	69.6875	75.8125	51.59375	52.03125	66.0625	71.4375	68.8125	52.90625	57.25	55.59375	66.0625
AF529169	59.03125	86.0625	59.875	83.25	83.1875	83.6875	82.0	81.8125	86.4375	62.9375	55.0625	81.0	82.875	88.4375	55.59375	55.40625	57.09375	53.5
AI182371	56.5	66.9375	54.40625	66.0625	67.625	71.3125	61.625	65.375	66.0625	59.4375	59.4375	69.375	66.8125	68.375	56.34375	58.78125	59.9375	55.21875
AI314180	136.375	676.5	146.125	777.5	701.0	614.5	685.0	789.5	708.0	128.5	162.875	788.5	657.5	638.0	148.625	133.5	132.5	133.0
AI413582	64.5625	119.125	68.0	116.25	117.25	127.9375	114.6875	118.5	114.75	68.6875	68.5625	126.625	120.5	125.8125	68.625	64.8125	60.96875	63.03125
AI427809	63.09375	78.75	62.71875	94.875	82.75	86.0625	82.9375	80.1875	87.0	63.75	62.84375	85.5	88.5	95.0	64.5	61.03125	65.0	60.96875
AI428898	70.5	115.3125	68.0	113.75	119.0625	121.3125	131.25	112.25	120.4375	76.8125	67.4375	103.375	125.375	120.0625	72.4375	74.75	71.5625	68.4375
AI429214	57.0	81.25	55.0625	83.0625	74.5	83.9375	71.625	76.9375	79.3125	57.6875	57.21875	92.625	78.875	91.5	58.6875	55.03125	55.09375	58.09375
AI464131	89.5	162.0	97.25	199.25	206.75	177.0	164.5	209.5	181.75	99.0625	95.25	165.375	172.75	171.25	98.8125	101.4375	101.875	92.9375
AI467606	73.1875	80.375	67.6875	77.875	75.4375	80.875	78.3125	78.625	86.75	75.6875	72.9375	77.1875	81.6875	82.375	70.625	69.6875	70.5	73.0625
AI481877	49.4375	57.90625	49.84375	59.78125	56.65625	57.9375	59.53125	57.5625	60.0625	53.53125	49.8125	57.40625	56.0	59.9375	51.125	50.6875	51.78125	50.4375
AI503316	128.6875	491.375	127.46875	445.0625	437.5	393.25	488.875	538.625	444.125	132.8125	143.125	486.625	492.25	454.25	151.875	147.9375	122.125	123.9375
AI504432	54.46875	64.4375	55.25	64.5	61.40625	69.75	64.5	66.6875	65.6875	54.875	55.46875	67.875	66.75	67.4375	55.9375	53.65625	54.09375	51.8125
AI507597	56.78125	102.3125	57.34375	99.4375	92.1875	97.0625	92.3125	97.0625	96.9375	53.84375	53.25	95.625	103.5625	102.125	53.75	50.75	56.34375	70.0
AI593442	52.875	63.9375	53.8125	68.0625	67.5	70.625	66.9375	67.6875	65.375	54.6875	52.46875	64.5	66.875	68.4375	51.0625	53.75	52.78125	51.6875
AI597479	105.375	171.375	105.1875	174.25	164.875	160.5	169.375	160.0	178.75	101.125	106.875	175.375	168.375	179.875	103.6875	111.0625	105.8125	109.125
AI606181	69.9375	146.125	71.0	130.375	149.375	135.75	132.5	140.25	129.0	68.1875	70.8125	137.125	143.375	138.5	69.6875	66.9375	75.8125	63.6875
AI607873	112.1875	121.5	110.5	188.5	109.0625	234.75	111.875	153.625	204.875	96.5625	128.375	201.875	158.25	185.75	122.6875	108.625	94.3125	102.0625
AI661453	64.75	85.625	58.71875	79.25	87.0	85.375	80.9375	78.5625	84.0	63.34375	62.59375	81.5	85.9375	84.9375	63.34375	63.03125	61.15625	66.875
AI837181	159.75	245.75	142.875	248.25	263.0	226.625	283.25	264.75	272.25	152.125	154.0	242.25	221.5	230.375	159.875	137.5	147.75	148.625
AI846148	75.4375	123.6875	71.3125	119.5625	121.125	116.5	119.875	125.3125	117.625	70.625	68.4375	124.625	124.375	118.5625	72.375	70.9375	71.5625	71.625
AI854703	55.71875	98.375	55.28125	97.0	99.9375	95.125	92.125	95.4375	87.0625	61.125	52.15625	95.75	97.3125	105.8125	56.5625	55.1875	55.78125	55.4375
AI987944	57.96875	111.625	56.3125	109.9375	102.25	95.8125	103.5	97.9375	113.625	55.75	56.1875	109.8125	113.5	102.5625	59.46875	55.90625	59.75	61.8125
AU015228	56.25	69.25	54.3125	65.125	68.9375	70.25	66.8125	66.3125	67.875	54.71875	53.71875	65.75	72.125	69.125	53.75	52.5	55.6875	51.59375
AU015836	53.71875	67.4375	52.90625	66.6875	69.625	67.6875	64.5	69.1875	71.0625	53.65625	49.59375	69.625	69.3125	72.1875	53.09375	53.03125	53.90625	52.9375
AU016765	57.40625	77.6875	55.5625	79.3125	75.875	79.625	77.9375	72.25	78.8125	56.90625	53.0	76.25	77.875	76.625	56.34375	53.875	54.875	51.6875
AU017193	59.4375	172.75	58.25	200.25	182.5	145.625	212.375	207.125	159.375	58.125	58.28125	188.875	187.875	173.375	59.0625	58.53125	63.0	56.71875
AU018091	52.96875	69.5625	52.03125	69.0625	69.125	68.25	67.375	68.0	68.3125	53.5	51.21875	69.5	69.8125	70.25	53.6875	53.9375	51.0625	56.09375
AU019823	110.8125	159.75	100.75	169.0	173.0	142.0	176.0	188.5	170.25	97.5	96.625	175.75	185.25	167.375	100.1875	101.375	105.875	91.3125
AU019990	53.0	68.25	52.3125	67.125	67.5	70.5	67.9375	62.75	69.5625	51.40625	52.625	67.75	64.8125	70.875	54.21875	55.03125	51.84375	49.3125
AU021092	59.0625	78.4375	57.84375	80.625	75.5625	75.0625	77.9375	75.25	84.25	57.4375	58.6875	76.375	81.5625	77.0625	55.6875	57.75	57.96875	66.6875
AU022252	113.125	193.75	108.875	188.375	206.75	182.75	185.125	187.625	188.125	107.3125	111.875	181.75	187.125	190.875	116.75	101.1875	117.0625	107.1875
AU022751	56.40625	78.6875	55.71875	80.8125	75.875	78.8125	81.25	74.8125	81.6875	58.46875	56.9375	74.25	76.75	84.3125	57.09375	56.6875	58.4375	56.25
AU040320	102.25	221.75	111.25	205.375	197.625	210.0	216.875	225.0	196.875	106.0	112.0	207.25	210.75	200.25	107.25	109.375	109.6875	110.0625
AV039307	57.71875	71.4375	53.1875	69.625	70.625	73.0	77.6875	73.375	69.75	55.875	56.15625	73.5625	73.6875	75.875	56.25	55.375	54.125	53.75
AW112010	97.75	243.125	83.625	273.25	274.5	277.25	271.25	310.75	254.375	77.75	108.4375	328.5	220.0	263.0	87.375	72.25	80.625	84.3125
AW209491	75.875	151.5	80.9375	143.5	153.75	126.5625	162.375	153.0	138.0	78.0625	77.5625	147.5	140.875	127.6875	78.9375	77.125	82.75	78.25
AW549877	145.5	581.0	131.25	556.0	543.0	510.0	604.0	683.5	509.25	131.125	181.625	624.0	586.5	535.0	147.625	138.625	142.375	127.5625
AW551984	55.8125	62.90625	57.6875	74.6875	69.5	67.875	66.9375	61.15625	72.125	56.75	59.34375	68.4375	68.875	73.25	57.15625	54.78125	54.96875	53.0625
AW554918	69.9375	123.0625	72.5	122.0625	116.8125	113.3125	111.75	123.375	127.5625	69.375	78.3125	138.75	114.0625	130.125	74.8125	72.4375	70.625	74.0625
AW557046	68.125	104.1875	66.5	100.9375	93.9375	93.875	89.8125	97.9375	94.6875	69.0625	65.9375	100.9375	81.4375	96.75	72.5	71.0	66.4375	70.125
AY036118	112.0	407.5	108.625	471.5	460.75	473.0	447.25	384.75	571.0	110.5625	134.5	460.25	529.5	364.5	104.1875	141.75	153.875	107.0625
AY074887	55.65625	76.1875	53.375	73.4375	72.875	71.125	75.4375	68.3125	72.125	54.65625	50.78125	71.3125	80.5	78.4375	52.25	55.375	53.84375	53.1875
AY358078	51.84375	52.4375	50.34375	55.5625	59.21875	56.5	54.5625	54.0	54.90625	52.5625	48.5	52.375	54.46875	55.34375	48.96875	48.9375	49.03125	47.5
AY512915	51.6875	73.5	51.1875	73.1875	70.625	67.6875	67.5	65.125	69.8125	51.125	52.125	73.25	71.8125	70.125	53.0625	54.9375	53.71875	54.3125
AY512931	56.5	77.1875	60.90625	73.0	76.5	78.375	67.5	74.375	73.6875	57.59375	55.34375	69.9375	75.8125	79.25	59.15625	57.75	57.03125	56.1875
AY512949	53.0625	72.125	55.625	74.0	76.4375	73.625	72.1875	76.0	74.6875	53.90625	52.6875	75.0	70.5625	75.5	55.1875	55.40625	55.46875	52.5
AY702102	55.09375	80.5	52.71875	76.6875	75.8125	78.8125	70.5625	69.625	78.8125	52.375	51.3125	80.125	77.75	77.9375	52.5	55.34375	52.96875	56.96875
AY702103	51.09375	63.5625	53.125	65.6875	62.09375	67.4375	64.5625	65.875	65.125	54.96875	50.09375	64.125	60.25	68.0625	53.40625	52.5625	52.59375	57.59375
AY761184	52.1875	77.0	53.84375	74.875	76.4375	71.3125	80.375	68.0625	80.0625	55.5625	53.15625	83.125	77.875	72.6875	55.4375	54.4375	52.09375	56.15625
AY761185	57.40625	78.0	61.09375	78.9375	79.125	76.125	82.8125	75.9375	75.375	59.71875	57.84375	77.25	78.5625	78.0	59.84375	60.375	79.3125	97.0
Aaas	86.9375	157.5	85.375	156.5	152.125	159.25	141.125	145.25	141.75	76.0625	82.0625	179.25	133.125	137.375	82.5	82.4375	87.125	82.1875
Aacs	250.5	1546.0	275.5	862.0	1605.0	1039.0	1118.0	1263.0	1061.0	363.25	203.25	605.5	1278.0	801.5	298.75	274.75	215.25	291.25
Aadac	55.625	66.0	54.8125	67.9375	68.5	70.375	63.96875	63.1875	67.125	56.28125	64.125	71.8125	70.5	66.625	56.65625	54.5625	59.875	65.125
Aadacl2	49.21875	58.96875	51.84375	62.5	58.59375	61.6875	64.625	59.375	60.875	50.875	47.71875	57.8125	61.0	64.25	50.84375	51.3125	49.125	51.15625
Aadat	54.96875	61.75	52.25	64.125	64.125	65.25	59.96875	64.375	64.5625	52.3125	53.15625	61.5625	63.5	67.3125	52.71875	51.1875	55.8125	53.28125
Aaed1	82.3125	450.5	78.5	420.0	384.5	360.0	477.25	473.75	347.5	75.3125	97.0625	418.0	417.0	345.75	78.9375	75.5	82.3125	84.0
Aagab	87.5625	171.125	85.4375	168.375	165.875	167.25	173.375	170.875	170.0	81.625	85.3125	170.125	163.5	182.75	83.4375	82.875	79.1875	85.625
Aak1	99.96875	172.125	102.25	157.5625	173.25	164.5625	186.4375	180.3125	170.4375	96.1875	97.40625	191.625	180.125	168.875	99.84375	94.53125	100.8125	98.65625
Aamdc	108.625	409.75	103.0	432.5	478.25	426.0	413.25	469.0	471.0	99.0625	118.8125	417.75	447.25	344.0	102.125	90.0625	114.125	89.9375
Aamp	328.75	671.0	336.0	651.0	689.5	611.5	810.0	833.5	588.0	283.25	343.75	607.5	708.5	579.0	318.0	345.75	360.0	357.5
Aanat	58.03125	77.375	54.25	74.4375	71.5625	74.8125	70.5	70.375	74.875	54.09375	54.1875	77.0	78.8125	82.0	55.125	53.09375	56.1875	54.15625
Aar2	81.0625	161.5	80.9375	159.625	159.625	140.125	153.875	153.0	148.875	78.125	83.75	136.125	160.375	157.375	83.0	87.75	79.0	86.5
Aard	58.8125	72.8125	61.5625	76.25	70.3125	78.125	71.8125	68.5625	78.25	65.4375	60.78125	76.3125	71.0625	90.25	62.875	61.1875	59.03125	59.96875
Aars	127.1875	314.5	128.375	297.5	328.75	314.25	328.5	312.25	321.75	128.0	129.75	297.75	345.5	295.75	132.875	133.375	128.875	132.125
Aars2	65.625	194.75	64.0625	168.75	187.75	149.375	198.625	187.0	163.5	69.1875	66.75	158.375	187.5	160.0	65.6875	70.75	63.75	67.8125
Aarsd1	106.0625	255.75	100.75	235.25	273.0	250.25	262.5	266.5	258.75	111.4375	101.4375	271.75	263.25	233.75	106.4375	104.125	96.5625	99.625
Aasdh	67.6875	139.25	69.25	143.75	146.0	132.875	144.625	150.75	132.375	69.4375	71.125	155.125	141.25	151.5	74.8125	75.0625	69.75	70.1875
Aasdhppt	150.5	458.0	149.0	462.25	458.5	372.25	504.25	515.0	446.75	156.375	164.125	428.25	492.5	403.0	162.375	174.875	145.125	165.0
Aass	58.21875	65.5	57.0625	66.5	65.375	66.25	63.9375	63.03125	68.5	56.34375	59.875	68.125	64.1875	72.6875	59.53125	58.6875	64.0625	61.15625
