gene_symbol	GSM2728750	GSM2728754	GSM2728752	GSM2728758	GSM2728756	GSM2728763	GSM2728759	GSM2728762	GSM2728764	GSM2728766	GSM2728765	GSM2728751	GSM2728753	GSM2728757	GSM2728761	GSM2728760	GSM2728755
1700008P02Rik	34.875	5.484375	19.015625	4.70703125	7.36328125	24.90625	4.4453125	4.1015625	11.390625	4.15625	6.01953125	7.37890625	4.4453125	7.3984375	4.39453125	4.67578125	11.890625
1700009J07Rik	8.65625	9.6484375	3.12109375	29.140625	2.8671875	8.1953125	10.8125	36.5	2.322265625	4.1015625	8.15625	2.2421875	7.5078125	9.6875	6.46484375	75.1875	5.53125
1700009N14Rik	63.90625	45.09375	46.28125	27.546875	79.8125	59.0625	72.125	8.359375	94.3125	93.125	94.8125	26.171875	123.625	73.9375	73.375	119.875	48.3125
1700010B08Rik	28.71875	71.3125	55.09375	141.75	115.625	85.875	141.375	130.5	112.5	111.5625	101.5	122.125	140.5	47.875	75.0	49.84375	88.5625
1700010B09Rik	6.296875	61.59375	55.21875	60.5625	46.09375	7.94921875	51.84375	52.59375	62.5625	21.234375	48.3125	36.5625	60.65625	24.953125	11.1171875	21.15625	40.75
1700010B13Rik	20.5625	31.671875	60.65625	30.125	8.671875	62.46875	9.71875	44.15625	77.8125	21.25	22.4375	3.822265625	4.78125	37.6875	3.8046875	42.34375	5.73046875
1700010H22Rik	20.48046875	13.6171875	38.325520833333336	28.635416666666668	21.356770833333332	33.119791666666664	10.19921875	9.6796875	10.586588541666666	18.4765625	21.1796875	28.760416666666668	26.708333333333332	25.958333333333332	11.872395833333334	44.192708333333336	18.3046875
1700010I14Rik	22.8984375	34.119791666666664	42.294921875	34.674479166666664	39.356770833333336	29.905598958333332	21.229166666666668	32.921875	39.552734375	39.2734375	19.9765625	11.341145833333334	25.907552083333332	21.05078125	27.457682291666668	34.338541666666664	35.979166666666664
1700010L04Rik	48.15625	10.2109375	62.625	58.03125	71.6875	40.40625	32.9375	24.21875	68.75	61.8125	59.78125	37.53125	47.0	50.09375	17.234375	27.671875	4.390625
1700010N08Rik	43.03125	57.0625	49.28125	108.75	88.75	65.0	57.125	67.125	129.75	4.29296875	109.625	91.8125	57.34375	45.65625	79.25	73.5625	68.4375
1700011B04Rik	4.0546875	1.521484375	6.00390625	65.3125	2.251953125	1.2802734375	1.3623046875	1.6083984375	11.171875	12.1328125	5.14453125	2.396484375	4.6484375	2.751953125	5.7109375	1.9365234375	1.791015625
1700011E24Rik	2.673828125	2.548828125	2.361328125	2.14453125	6.45703125	1.103515625	4.796875	3.62890625	8.078125	1.6064453125	2.0390625	1.388671875	2.36328125	2.095703125	3.056640625	2.298828125	1.3837890625
1700011H14Rik	8.9453125	2.15234375	35.03125	2.5859375	27.828125	10.7421875	1.6513671875	1.2783203125	61.1875	27.328125	30.40625	5.875	10.8515625	3.01953125	6.36328125	4.17578125	33.3125
1700011I03Rik	6.44140625	29.03125	8.2421875	8.203125	6.56640625	7.21484375	6.50390625	2.2890625	14.8828125	7.1015625	5.3046875	4.89453125	4.9609375	7.5	11.5546875	27.234375	2.509765625
1700011L22Rik	28.578125	16.359375	53.03125	17.828125	14.84375	11.9609375	9.2890625	13.34375	22.09375	12.859375	17.390625	44.875	42.21875	9.5078125	14.78125	23.0	15.5234375
1700011M02Rik	3.029296875	5.375	6.28125	2.853515625	7.953125	5.90625	7.12109375	15.40625	6.6484375	8.484375	7.08984375	7.515625	2.697265625	8.1015625	1.8310546875	32.375	2.208984375
1700012A03Rik	23.171875	3.771484375	28.46875	48.1875	8.96875	5.1328125	37.1875	31.921875	79.8125	9.734375	39.03125	4.19921875	2.041015625	16.0625	3.509765625	2.07421875	8.078125
1700012B07Rik	4.12890625	7.2890625	9.0078125	5.91015625	8.53125	5.44921875	6.01171875	7.67578125	14.0	4.6875	7.56640625	4.80859375	5.80078125	8.21875	8.6953125	8.796875	6.84375
1700012B09Rik	39.28125	11.8671875	20.296875	19.21875	44.4375	29.328125	19.0	16.546875	18.65625	17.703125	30.109375	11.4609375	15.375	73.4375	12.4609375	1.865234375	10.515625
1700012D14Rik	91.4375	108.5625	112.375	130.53125	81.3125	81.34375	111.65625	89.0	66.40625	31.0390625	155.78125	92.1875	139.46875	78.1875	116.53125	87.96875	94.9375
1700012E03Rik	77.0	31.09375	99.3125	42.875	40.46875	70.4375	8.171875	48.53125	179.25	53.03125	20.734375	58.90625	40.28125	32.46875	90.25	10.4140625	55.28125
1700012I11Rik	15.4296875	75.9375	103.3125	31.890625	60.8125	62.75	47.4375	64.75	23.296875	111.375	68.1875	58.34375	78.5	97.1875	60.4375	130.0	68.75
1700012O15Rik	3.890625	2.60546875	4.5	10.015625	6.19921875	3.779296875	2.3828125	8.8359375	5.74609375	9.875	3.5390625	20.796875	2.453125	5.19140625	3.28125	38.1875	8.75
1700012P22Rik	58.671875	50.2109375	57.5234375	45.5390625	93.375	39.734375	49.75	68.125	26.4296875	66.796875	79.15625	44.9375	62.2890625	76.640625	47.296875	76.203125	61.8671875
1700013D24Rik	60.40625	84.0	127.9375	112.0625	65.3125	50.53125	61.9375	17.71875	99.5	53.5	72.8125	31.546875	94.0	81.375	73.375	67.4375	37.4375
1700013F07Rik	127.84375	31.09765625	40.953125	79.46875	60.5	29.9296875	56.19140625	49.41015625	102.84375	64.3359375	84.78125	70.09375	12.16015625	70.265625	77.53125	107.21875	68.890625
1700013G24Rik	10.3046875	14.734375	31.015625	54.71875	65.0	25.8125	9.53125	9.1015625	74.9375	19.546875	25.859375	3.708984375	32.34375	71.625	42.4375	12.5703125	4.1875
1700013H16Rik	29.375	13.2578125	8.8125	3.474609375	17.40625	12.6171875	13.3359375	23.15625	4.29296875	5.58984375	3.65234375	1.9580078125	0.95361328125	8.8125	2.056640625	1.3017578125	9.390625
1700015C15Rik	6.18359375	7.3671875	18.015625	52.40625	24.03125	2.63671875	17.65625	17.71875	6.3046875	64.6875	48.8125	44.8125	36.0625	42.5	62.96875	4.01953125	6.63671875
1700015E13Rik	10.8515625	4.203125	14.46875	5.16015625	13.890625	4.5078125	4.140625	3.4453125	5.0390625	15.46875	10.7265625	5.9609375	4.984375	10.3359375	5.81640625	6.50390625	5.05859375
1700015F17Rik	3.220703125	32.21875	34.46875	21.234375	34.03125	12.8125	0.85693359375	76.5	52.46875	25.296875	6.40625	26.265625	62.34375	25.015625	27.765625	11.9453125	16.703125
1700015G11Rik	2.056640625	1.4267578125	9.0234375	1.2958984375	1.458984375	1.0986328125	1.2900390625	1.3603515625	31.6875	1.390625	1.044921875	1.6884765625	1.1494140625	2.703125	34.34375	2.17578125	10.21875
1700016A09Rik	8.3828125	63.78125	18.75	21.0	30.359375	32.4375	22.359375	13.59375	116.875	9.9296875	26.578125	14.546875	11.59375	20.25	18.484375	16.171875	29.265625
1700016C15Rik	12.1328125	9.2109375	14.9921875	18.59375	6.9296875	24.09375	13.6796875	35.1875	88.4375	12.75	36.40625	12.3203125	60.5	8.4453125	15.40625	6.05078125	3.69921875
1700016D06Rik	20.96875	17.453125	24.984375	14.6328125	8.5390625	14.296875	27.6875	27.78125	28.15625	37.21875	19.421875	14.3203125	28.046875	8.7578125	14.640625	15.8203125	4.08984375
1700016D18Rik	109.875	175.375	126.1875	130.5	160.625	144.125	148.875	132.875	228.0	221.75	77.25	149.75	193.75	170.125	245.375	58.15625	105.75
1700016G14Rik	4.32421875	2.65234375	22.203125	8.84375	2.615234375	2.439453125	1.162109375	26.46875	13.4140625	4.01171875	2.986328125	35.96875	18.46875	57.375	3.49609375	22.0	26.0625
1700016H13Rik	4.47265625	4.22265625	11.15625	12.9375	4.9609375	10.03125	8.34375	10.546875	6.88671875	7.859375	5.54296875	3.0234375	5.890625	7.48828125	4.47265625	4.4453125	5.5546875
1700016K19Rik	51.5	120.625	103.5625	76.9375	105.5625	74.875	140.875	74.625	57.40625	62.25	28.65625	47.8125	80.3125	193.375	84.5625	75.0	88.75
1700016P04Rik	27.1875	4.39453125	3.375	4.22265625	1.826171875	0.8193359375	10.625	18.265625	2.55859375	1.3447265625	39.1875	4.28125	11.421875	10.9609375	16.265625	3.078125	30.34375
1700017B05Rik	125.53125	103.01041666666667	157.875	114.94791666666667	121.77864583333333	124.0234375	82.45052083333333	70.58984375	143.359375	107.19791666666667	123.08333333333333	84.69791666666667	118.89322916666667	125.70833333333333	115.73958333333333	106.2578125	111.21614583333333
1700017D01Rik	4.171875	8.1640625	7.109375	55.125	31.3125	2.212890625	38.0	39.09375	39.25	12.5546875	12.2421875	3.8515625	24.671875	44.25	4.24609375	10.4296875	80.75
1700017G19Rik	1.66796875	3.69921875	10.484375	5.25	3.828125	25.140625	2.751953125	7.18359375	6.95703125	6.40234375	1.013671875	7.0859375	3.810546875	4.671875	2.37890625	1.498046875	39.5625
1700017H01Rik	56.984375	91.515625	173.87109375	109.52734375	100.75	83.51953125	97.625	82.921875	148.0859375	169.5234375	115.8984375	118.46484375	123.75	129.78125	114.6171875	113.716796875	81.75390625
1700017L05Rik	3.349609375	3.640625	11.953125	7.44140625	19.21875	3.609375	3.740234375	20.375	15.4453125	3.7265625	18.046875	37.8125	3.650390625	42.5	3.427734375	5.92578125	27.4375
1700017N19Rik	2.50390625	1.9892578125	2.724609375	5.42578125	2.4375	5.15234375	1.2763671875	4.15625	3.52734375	13.3046875	3.5078125	9.625	3.431640625	7.0234375	4.88671875	10.21875	2.033203125
1700018A04Rik	36.15625	72.0625	80.1875	159.625	125.5625	55.5	42.25	80.75	47.40625	48.53125	104.1875	59.75	66.625	84.375	43.46875	68.75	101.875
1700018A14Rik	115.75	77.125	221.25	178.75	205.5	163.375	139.875	125.1875	159.625	142.75	185.875	47.03125	141.125	186.875	105.9375	156.25	191.5
1700018B08Rik	12.8515625	10.921875	73.6875	34.0	26.0625	10.0390625	23.9375	52.875	80.8125	22.21875	97.5	11.2265625	39.5625	23.859375	68.625	60.375	82.3125
1700018B24Rik	33.9375	6.84375	76.875	8.78125	37.625	2.486328125	41.5	32.84375	93.125	57.0625	29.34375	20.90625	35.25	6.58984375	14.3359375	26.734375	14.3359375
1700018C11Rik	8.1953125	6.92578125	66.9375	7.8125	11.0703125	49.71875	74.0	7.7421875	24.234375	61.6875	66.5625	11.4296875	13.96875	16.609375	34.6875	6.59765625	16.25
1700018F24Rik	8.84375	12.578125	14.2890625	13.1953125	15.375	11.4140625	7.76953125	7.39453125	15.390625	10.234375	14.203125	4.6328125	11.3828125	14.7734375	14.390625	10.9765625	6.46484375
1700018G05Rik	2.873046875	10.4765625	19.640625	60.375	36.1875	3.384765625	51.3125	9.9375	3.88671875	3.111328125	4.5390625	5.796875	11.84375	7.234375	7.203125	53.46875	46.375
1700018L02Rik	62.125	95.25	109.5	98.1875	140.375	105.375	76.5625	92.9375	208.25	144.25	105.5	75.6875	95.9375	108.6875	71.625	90.6875	87.5625
1700018M17Rik	5.265625	3.84765625	8.9609375	5.90234375	6.0703125	8.71875	6.02734375	4.28125	16.296875	7.83984375	6.8515625	4.359375	5.875	4.375	15.8828125	6.890625	6.33203125
1700018P08Rik	21.359375	27.91015625	11.19921875	5.6806640625	13.318359375	8.44921875	14.08984375	18.671875	40.6171875	30.203125	21.38671875	21.1953125	31.6796875	6.6650390625	7.34375	7.369140625	6.8955078125
1700019A02Rik	5.6484375	1.8330078125	4.57421875	49.09375	32.90625	35.84375	27.4375	4.10546875	5.8203125	6.91015625	31.03125	3.3828125	2.447265625	35.46875	8.78125	18.125	1.89453125
1700019B03Rik	26.234375	26.890625	193.875	101.6875	70.9375	36.0	10.1953125	12.3671875	18.84375	9.3671875	7.98046875	39.9375	76.875	88.125	51.40625	58.8125	14.0234375
1700019D03Rik	164.1875	221.625	159.25	121.59375	196.625	194.3125	119.59375	136.3125	180.8125	85.453125	140.25	147.875	256.9375	136.6875	136.84375	165.0	188.375
1700019L13Rik	10.1484375	31.53125	18.5625	16.765625	16.125	3.36328125	12.234375	29.828125	35.6875	37.375	57.625	8.9609375	19.25	13.2734375	13.4140625	62.9375	9.0703125
1700019M22Rik	2.330078125	2.763671875	7.19921875	7.6015625	3.44921875	2.16796875	4.5546875	7.82421875	9.9765625	4.85546875	5.08984375	2.916015625	1.6044921875	28.609375	2.900390625	14.640625	1.3671875
1700019N19Rik	7.5859375	2.193359375	10.3828125	7.1171875	9.2109375	1.947265625	2.3515625	2.33984375	29.59375	3.166015625	3.134765625	1.625	1.9150390625	7.046875	4.51171875	10.3125	2.7734375
1700019O17Rik	83.6875	88.4375	73.4375	27.84375	43.40625	43.0625	49.75	37.78125	24.921875	12.1640625	77.25	33.0	14.0625	16.25	30.484375	17.84375	58.0
1700019P21Rik	5.09375	12.1953125	8.75	6.5234375	1.466796875	2.234375	2.0078125	10.359375	23.265625	7.1796875	17.46875	16.046875	15.2109375	3.16796875	9.3046875	0.7294921875	3.126953125
1700020A23Rik	88.25	92.5625	80.75	17.296875	75.9375	17.015625	104.4375	11.96875	18.5625	68.4375	100.5625	94.875	12.4921875	90.125	74.875	111.875	76.125
1700020D05Rik	68.5	7.2734375	86.6875	61.21875	58.90625	18.140625	65.0625	47.1875	33.3125	85.8125	26.03125	103.125	30.28125	81.125	92.1875	61.375	42.46875
1700020G03Rik	39.1875	60.84375	14.5234375	26.90625	18.71875	39.875	16.046875	6.39453125	72.1875	11.734375	38.125	24.578125	43.65625	46.25	18.4375	86.0	44.25
1700020I14Rik	2194.4583333333335	2029.4375	1197.125	1408.5416666666667	1184.0416666666667	1218.5416666666667	1058.4583333333333	1959.2916666666667	1296.765625	1511.1875	1119.125	1879.875	942.4166666666666	1050.1666666666667	1436.375	1984.2916666666667	1958.7916666666667
1700020L24Rik	84.625	100.1875	35.65625	89.8125	16.9375	16.65625	15.3828125	70.4375	131.375	107.375	130.5	36.46875	51.5	23.9375	93.5625	76.25	78.6875
1700020M10Rik	3.34375	1.951171875	42.96875	43.65625	27.4375	28.484375	5.11328125	10.75	41.8125	13.7734375	7.62890625	6.55078125	47.59375	34.84375	8.03125	40.0	15.4921875
1700020N01Rik	60.375	50.34375	49.75	56.34375	18.4375	34.46875	65.3125	65.625	105.75	69.3125	29.671875	62.03125	46.625	91.375	5.88671875	90.6875	30.0625
1700021A07Rik	100.3125	67.0	121.5	132.5	79.625	117.0625	61.125	75.125	143.375	87.75	125.25	88.875	126.4375	156.25	100.8125	129.875	88.5625
1700021F05Rik	3840.0	4066.0	3530.0	5064.0	4736.0	5824.0	2842.0	3516.0	5432.0	4660.0	3032.0	3088.0	3942.0	3288.0	3630.0	3770.0	6316.0
1700021F07Rik	3.021484375	4.96484375	4.9453125	3.271484375	5.03515625	2.009765625	2.0390625	5.82421875	8.25	4.2734375	5.03125	3.9609375	6.20703125	11.21875	2.822265625	2.564453125	3.7734375
1700021N20Rik	17.46875	27.40625	34.21875	2.66796875	4.4375	8.28125	15.28125	12.8828125	52.9375	20.1875	3.337890625	23.15625	4.0	1.4892578125	6.48828125	15.828125	10.1796875
1700021P04Rik	2.326171875	27.734375	6.51171875	37.96875	14.09375	9.296875	20.765625	15.2109375	7.2421875	20.5625	12.4140625	43.6875	21.0	14.03125	9.609375	30.75	12.5390625
1700022A21Rik	4.25390625	4.796875	10.6484375	10.0703125	4.53125	4.48046875	5.1015625	3.6640625	18.109375	14.7890625	4.8203125	4.703125	5.08984375	9.203125	5.53125	6.8671875	5.34765625
1700022A22Rik	4.19140625	1.796875	3.77734375	7.87890625	4.7890625	4.21875	3.81640625	2.306640625	3.623046875	2.08203125	2.345703125	2.365234375	3.5390625	8.59375	6.8671875	3.23828125	1.943359375
1700022F17Rik	45.8125	8.8125	12.3046875	13.34375	6.53125	26.890625	2.693359375	12.75	11.53125	19.921875	9.484375	8.3125	7.8828125	14.234375	16.453125	5.890625	10.46875
1700023A20Rik	29.703125	5.68359375	21.671875	101.5	26.28125	34.5	53.75	13.9609375	25.1875	13.9375	43.03125	38.53125	35.84375	44.59375	11.8046875	96.875	40.34375
1700023B13Rik	79.0	63.5625	127.5625	103.59375	104.484375	93.0625	67.640625	73.59375	204.46875	101.84375	91.0625	109.796875	75.296875	103.3125	71.5859375	100.15625	57.546875
1700023F02Rik	12.6328125	12.828125	22.703125	47.3125	54.40625	45.5625	13.90625	25.5	35.0625	116.125	57.03125	14.5546875	42.46875	148.875	85.9375	15.0078125	23.53125
1700023F06Rik	66.5	107.875	93.375	111.25	91.4375	63.34375	69.6875	105.375	184.875	107.4375	103.9375	69.5	87.3125	83.9375	90.8125	73.0625	43.28125
1700023G09Rik	68.5625	67.625	98.3125	49.25	66.625	51.40625	42.84375	56.34375	62.84375	71.3125	49.875	79.125	67.875	63.1875	44.59375	58.28125	38.59375
1700023H06Rik	47.125	27.34375	66.640625	58.56640625	33.484375	79.65625	33.953125	73.359375	73.125	34.306640625	63.3203125	64.609375	55.3125	46.6875	46.40625	75.3125	63.84375
1700024B05Rik	19.90625	39.40625	12.46875	11.9609375	31.65625	20.125	29.546875	39.75	25.4375	20.21875	8.578125	10.1796875	6.60546875	6.31640625	6.1875	30.671875	30.921875
1700024J04Rik	50.09375	22.671875	43.78125	60.0	49.5	32.09375	29.421875	26.984375	79.6875	8.296875	57.28125	36.34375	49.4375	46.34375	51.5	61.25	27.984375
1700024P04Rik	13.3359375	35.3125	66.0	13.359375	23.46875	10.5703125	25.40625	52.90625	18.828125	22.484375	8.78125	14.609375	54.53125	68.9375	46.09375	67.875	11.1640625
1700024P12Rik	27.9921875	35.4375	59.0	133.84375	37.453125	29.03125	20.3671875	35.640625	40.484375	37.109375	60.0234375	73.796875	23.96875	45.6875	38.75	30.4765625	36.578125
1700025F22Rik	2.607421875	5.625	2.681640625	5.87890625	7.23046875	3.41796875	5.21875	5.63671875	7.1015625	3.728515625	2.998046875	16.609375	2.51953125	2.515625	3.869140625	6.328125	2.076171875
1700025G04Rik	1234.3333333333333	896.8333333333334	810.6666666666666	694.25	1142.3333333333333	945.0	913.6666666666666	714.6666666666666	808.6666666666666	735.5	754.1666666666666	762.6666666666666	843.0	741.6666666666666	877.3333333333334	750.1666666666666	1048.1666666666667
1700025H01Rik	68.25	23.265625	15.7109375	22.25	14.140625	26.265625	22.59375	25.6875	55.34375	16.671875	17.203125	14.4140625	13.5625	5.35546875	85.1875	7.22265625	44.75
1700025K04Rik	87.1875	81.0	149.0	90.1875	41.15625	95.5	47.71875	30.609375	107.75	49.78125	76.9375	20.5625	89.3125	126.1875	87.8125	36.84375	18.6875
1700026H06Rik	6.26171875	8.4921875	121.5	50.90625	28.34375	10.4921875	13.046875	75.25	12.21875	52.59375	62.71875	43.625	44.4375	13.5859375	14.3671875	64.4375	53.65625
1700026J12Rik	49.90625	66.75	70.3125	62.5	71.75	25.078125	30.1875	81.875	96.375	76.875	8.75	70.625	47.21875	25.25	54.0	61.84375	61.375
1700027F06Rik	74.5	58.125	105.75	63.59375	13.0234375	77.1875	70.75	40.8125	57.09375	65.375	97.375	18.8125	57.5625	113.75	58.125	78.9375	83.375
1700027J07Rik	69.0	162.0	93.375	131.375	150.375	87.875	127.0	84.1875	157.0	112.9375	123.5	101.0	111.0625	53.125	107.5	121.75	91.0625
1700028E10Rik	49.03125	64.58203125	48.671875	57.3046875	54.828125	45.7734375	59.5	59.6640625	99.28125	62.1796875	86.0625	66.6953125	69.4765625	83.59375	84.515625	84.796875	63.8203125
1700028I16Rik	116.375	129.75	231.25	66.75	99.25	97.4375	122.8125	37.78125	38.15625	46.9375	140.625	136.75	138.625	163.75	120.3125	25.453125	130.75
1700028J19Rik	56.0	96.875	77.3125	103.5625	130.5	119.5	92.875	52.28125	143.875	120.75	17.078125	119.4375	83.25	22.484375	27.046875	143.5	90.5
1700028N14Rik	6.52734375	3.86328125	5.96484375	10.2109375	33.34375	5.0703125	20.203125	6.56640625	7.4296875	6.4140625	6.109375	3.98828125	25.328125	3.431640625	5.1171875	4.24609375	3.7734375
1700028P14Rik	8.421875	38.40625	45.3125	53.5	51.625	46.125	35.3125	63.75	22.0625	75.5	30.6875	23.03125	49.0625	112.3125	23.609375	96.6875	37.875
1700029F12Rik	23.15625	6.15625	8.8828125	12.421875	29.734375	28.515625	18.234375	13.265625	21.25	12.1015625	69.0	43.375	55.28125	102.5625	94.8125	54.5	17.265625
1700029H14Rik	7.8203125	28.75	16.796875	4.296875	46.3125	6.30859375	8.03125	22.515625	46.09375	6.63671875	46.40625	8.09375	48.59375	12.609375	69.6875	55.09375	11.5234375
1700029I15Rik	197.7685546875	115.6875	333.59375	332.28125	333.03125	266.0	174.953125	182.890625	843.375	224.953125	143.7421875	157.0703125	88.8515625	154.0625	225.263671875	231.21875	195.796875
1700029J07Rik	74.1875	67.625	24.3125	71.8125	47.875	69.0	62.78125	90.3125	78.5625	35.71875	78.9375	79.8125	63.28125	65.0	74.75	95.375	54.4375
1700029M03Rik	21.8046875	18.232421875	34.7939453125	18.4921875	29.302734375	30.9453125	23.4921875	16.802734375	36.578125	17.544921875	36.90625	13.69921875	16.91015625	41.2734375	30.4140625	11.958984375	18.84765625
1700029M20Rik	26.1552734375	49.8359375	58.2578125	40.6904296875	49.99609375	47.64453125	20.6572265625	37.328125	42.546875	30.2744140625	53.2001953125	33.998046875	50.1484375	59.380859375	66.2890625	44.626953125	22.4833984375
1700029P11Rik	34.25	13.0546875	18.015625	14.40625	48.75	6.5390625	4.30859375	7.33203125	10.765625	14.4765625	13.15625	5.921875	3.322265625	29.859375	45.125	13.6484375	9.046875
1700030C10Rik	2.1328125	2.1796875	34.21875	35.25	2.724609375	9.875	3.009765625	1.41015625	16.0625	10.203125	1.88671875	0.744140625	2.15625	1.5908203125	11.0078125	19.640625	10.2578125
1700030F18Rik	5.11328125	46.65625	6.2890625	5.85546875	28.953125	7.41015625	39.875	3.669921875	11.7578125	36.8125	11.75	6.02734375	9.1875	11.2265625	8.9296875	8.328125	41.59375
1700030J22Rik	8.0546875	3.28125	7.35546875	5.04296875	4.3046875	2.9609375	3.150390625	3.943359375	7.7734375	2.490234375	5.16015625	2.3046875	2.765625	4.9765625	3.20703125	3.0390625	2.05859375
1700030K09Rik	518.0	720.0	818.0	779.0	1172.0	817.0	720.5	392.5	1294.0	734.5	537.5	542.0	585.5	609.5	838.0	549.5	756.5
1700031C06Rik	115.625	90.6875	84.4375	85.375	80.75	48.5	106.5625	84.375	54.8125	29.078125	94.4375	97.875	137.625	85.375	115.125	98.4375	74.5625
1700031F05Rik	93.5	53.75	83.625	28.234375	93.0625	50.34375	53.53125	52.5625	148.125	52.75	65.5625	62.0625	71.375	91.1875	86.5625	67.4375	38.0
1700031F10Rik	44.625	48.78125	12.4609375	25.453125	7.90234375	8.6640625	32.09375	50.21875	4.26953125	7.41796875	87.4375	38.1875	82.3125	37.4375	71.875	20.53125	3.861328125
1700031L13Rik	57.96875	44.3125	50.0	88.4375	48.28125	7.171875	36.9375	33.625	9.8203125	14.0	38.53125	39.3125	42.875	59.75	21.125	9.640625	25.1875
1700034E13Rik	87.75	109.6875	111.0	42.0	132.625	103.1875	65.625	117.875	121.625	166.375	117.875	133.625	151.875	96.125	77.75	37.40625	135.625
1700034G24Rik	20.328125	7.0	14.25	13.71875	8.59375	4.55078125	4.8671875	8.2265625	27.09375	6.31640625	5.125	5.79296875	5.01171875	3.513671875	4.7109375	11.4140625	5.16796875
1700034H15Rik	107.15625	91.234375	106.423828125	89.203125	166.6875	104.109375	98.421875	112.796875	180.3125	82.40625	145.53125	155.404296875	144.9375	170.140625	93.6640625	126.65625	129.375
1700034I23Rik	16.28125	24.4375	21.78125	36.6875	39.59375	15.625	39.59375	50.40625	43.40625	32.125	37.5	14.9375	48.25	33.3125	33.8125	16.59375	26.125
1700034J04Rik	111.4375	137.625	118.25	125.75	100.625	124.9375	135.5	130.375	137.0	144.875	167.375	135.625	121.3125	126.5625	96.6875	114.875	75.5625
1700034J05Rik	11.51953125	11.09375	17.7724609375	29.3515625	13.25439453125	6.14306640625	9.4736328125	8.306640625	7.9794921875	6.875	4.3828125	8.611328125	2.462646484375	8.671875	8.015625	2.90087890625	22.796875
1700034O15Rik	10.609375	29.6875	6.59765625	75.375	20.375	74.25	12.265625	9.625	8.3515625	18.578125	57.09375	19.578125	13.7734375	20.390625	37.25	18.53125	18.625
1700034P13Rik	32.96875	61.546875	44.796875	64.59375	49.546875	30.884765625	59.7109375	20.8857421875	31.34375	71.15625	57.828125	36.0078125	27.482421875	29.3544921875	58.46875	63.0625	51.25
