gene_symbol	GSM1077116	GSM1077117	GSM1077110	GSM1077111	GSM1077115	GSM1077118	GSM1077119	GSM1077112	GSM1077114	GSM1077113
ACTR3C	5.8671875	5.6640625	5.8984375	6.453125	5.75390625	6.234375	6.5234375	6.76171875	6.375	5.94140625
ACTR5	6.9609375	6.9609375	6.98828125	6.58984375	7.15625	7.15625	6.95703125	6.71484375	6.671875	6.87890625
ACTR6	6.86328125	5.76953125	6.5078125	6.65625	6.26953125	6.44140625	6.58203125	6.55078125	6.44921875	6.171875
ACTR8	7.9375	7.68359375	8.0234375	7.73046875	7.96484375	7.86328125	8.390625	7.90234375	8.265625	7.4765625
ACTRT1	3.58203125	4.1796875	3.634765625	3.77734375	3.720703125	3.541015625	3.279296875	3.267578125	3.583984375	3.9453125
ACTRT2	5.5546875	5.6953125	5.55078125	5.859375	5.37890625	5.6171875	5.25390625	5.50390625	5.390625	6.40625
ACTRT3	4.83984375	5.41015625	4.73828125	4.8984375	4.9375	4.8359375	4.8125	4.640625	4.44921875	4.9296875
ACVR1	7.984375	8.3125	7.984375	7.74609375	8.25	7.85546875	8.234375	7.6328125	8.015625	7.48828125
ACVR1B	7.6953125	8.203125	7.8984375	8.09375	8.421875	8.1953125	8.1953125	8.2421875	8.21875	7.78125
ACVR1C	7.6640625	7.5859375	7.890625	7.77734375	7.03125	7.4140625	8.265625	7.359375	8.703125	6.96484375
ACVR2A	7.21875	6.9921875	7.22265625	7.0703125	7.30859375	6.9453125	7.4296875	7.40234375	7.125	6.5234375
ACVR2B	5.62109375	5.9609375	5.69921875	5.671875	5.91015625	6.3203125	6.09375	6.0234375	5.9765625	5.69140625
ACVRL1	6.8828125	7.05859375	6.8359375	6.93359375	6.7109375	6.67578125	7.015625	6.4375	7.01953125	6.7578125
ACY1	6.52734375	6.14453125	6.4921875	6.7578125	5.96875	6.50390625	6.28515625	6.7421875	6.08984375	6.5859375
ACY3	5.44921875	5.125	5.65234375	5.96875	5.796875	5.4609375	5.26953125	5.5703125	5.48828125	5.94921875
ACYP1	5.95703125	5.66015625	5.88671875	6.33203125	5.96484375	5.9453125	6.1015625	6.0859375	6.2890625	5.8671875
ACYP2	6.80078125	6.34765625	6.49609375	7.12890625	6.9765625	6.5546875	6.37109375	6.6796875	7.1171875	6.8203125
ADA	6.55078125	5.70703125	6.0859375	7.15625	5.6953125	6.4453125	6.1953125	6.7265625	6.26171875	6.40625
ADAD1	2.880859375	2.771484375	2.724609375	2.923828125	2.728515625	3.185546875	2.84765625	3.04296875	2.982421875	3.576171875
ADAD2	7.1796875	7.31640625	6.9609375	7.26171875	7.26171875	7.2890625	6.7890625	7.08984375	7.30078125	7.828125
ADAL	6.23828125	6.19921875	6.7734375	6.09765625	6.70703125	6.39453125	7.109375	6.19140625	5.8984375	5.43359375
ADAM10	10.0546875	9.5546875	9.9921875	9.9609375	9.328125	9.984375	10.0	10.1796875	9.84375	9.59375
ADAM11	5.7734375	5.9921875	5.7578125	5.97265625	5.91015625	6.1015625	5.78125	5.7734375	5.875	6.4140625
ADAM12	5.8984375	5.4140625	5.2421875	6.3515625	5.72265625	5.609375	6.29296875	6.03125	5.81640625	5.4765625
ADAM15	7.96875	7.28125	7.234375	7.4296875	7.3359375	7.59375	7.5859375	7.53125	7.265625	7.36328125
ADAM17	8.1875	8.2421875	7.98828125	7.8515625	8.171875	8.1015625	8.1796875	8.3359375	7.80078125	7.7265625
ADAM18	2.556640625	2.525390625	2.767578125	2.451171875	2.396484375	2.466796875	2.513671875	2.201171875	2.619140625	2.359375
ADAM19	5.515625	5.375	5.0390625	5.515625	5.296875	5.74609375	6.125	5.51171875	5.8828125	5.78125
ADAM2	2.228515625	2.423828125	2.3671875	2.544921875	2.490234375	2.64453125	2.232421875	2.634765625	2.27734375	2.30078125
ADAM20	4.1015625	4.50390625	4.078125	4.41015625	4.109375	4.2265625	4.25	4.078125	4.1015625	4.53515625
ADAM21	2.84375	3.71484375	3.541015625	3.560546875	3.712890625	3.87890625	3.49609375	3.103515625	3.3671875	3.70703125
ADAM22	5.19921875	5.125	5.59375	4.828125	4.78515625	5.38671875	5.98828125	5.3984375	6.47265625	5.16015625
ADAM23	4.421875	4.35546875	4.4375	4.3984375	4.02734375	4.58203125	4.59765625	4.50390625	4.55078125	4.90234375
ADAM28	5.32421875	4.98828125	5.4453125	5.375	5.09375	5.5234375	4.93359375	5.94921875	5.28515625	5.05078125
ADAM29	3.17578125	3.34765625	3.2265625	3.3828125	3.103515625	3.224609375	3.54296875	2.84765625	3.01953125	3.080078125
ADAM30	3.494140625	3.642578125	3.3828125	3.26953125	3.560546875	3.357421875	3.31640625	3.416015625	3.38671875	3.630859375
ADAM32	5.234375	4.5859375	5.15625	4.82421875	4.63671875	4.9375	4.96484375	5.171875	4.5703125	4.7734375
ADAM33	6.6640625	6.94921875	6.484375	6.76953125	6.93359375	6.83203125	6.5859375	6.50390625	6.76171875	7.01953125
ADAM3A	2.521484375	2.728515625	2.361328125	2.755859375	2.62890625	2.88671875	2.783203125	2.587890625	3.060546875	3.130859375
ADAM5	2.525390625	2.61328125	2.412109375	2.900390625	2.578125	2.34765625	2.658203125	2.583984375	2.529296875	2.767578125
ADAM6	3.421875	3.673828125	3.865234375	3.90625	3.673828125	3.876953125	3.642578125	3.857421875	3.728515625	4.2265625
ADAM7	2.66796875	2.857421875	2.9609375	3.0625	2.837890625	2.9921875	2.828125	2.794921875	2.8359375	2.998046875
ADAM8	6.53125	6.9375	5.8984375	6.1640625	5.7578125	6.41796875	5.76953125	6.0234375	6.2578125	6.4921875
ADAM9	11.0390625	10.8515625	10.8515625	11.171875	9.734375	10.8515625	10.640625	11.4921875	10.421875	10.734375
ADAMDEC1	4.4296875	3.7421875	3.521484375	3.7734375	3.95703125	3.998046875	4.046875	3.654296875	4.67578125	3.984375
ADAMTS1	7.58984375	7.578125	7.28125	7.83203125	7.71484375	7.77734375	7.80859375	8.3203125	6.796875	6.9609375
ADAMTS10	5.88671875	5.87890625	5.55859375	5.77734375	5.95703125	5.9921875	5.65625	6.5	5.74609375	6.3984375
ADAMTS12	6.8203125	5.296875	5.484375	6.84765625	6.39453125	6.39453125	7.4375	6.4609375	7.70703125	6.08984375
ADAMTS13	5.2890625	5.4921875	5.19921875	5.48046875	5.33984375	5.48046875	4.91015625	5.4375	5.46875	5.83203125
ADAMTS14	5.03515625	5.34375	5.375	5.13671875	5.30078125	5.234375	5.265625	5.3671875	5.796875	5.6796875
ADAMTS15	5.67578125	5.48046875	5.15625	5.46484375	5.34375	5.4453125	5.375	5.2578125	5.7265625	6.02734375
ADAMTS16	5.13671875	5.64453125	5.26171875	5.40625	5.26171875	5.390625	5.09375	5.5625	5.1171875	5.62890625
ADAMTS17	5.36328125	5.55078125	5.4140625	5.62109375	5.5078125	5.8046875	5.2109375	5.80859375	5.30859375	6.046875
ADAMTS18	4.29296875	4.33203125	4.17578125	4.375	4.515625	4.2734375	4.3828125	4.375	4.5546875	5.03515625
ADAMTS19	3.740234375	3.998046875	3.90234375	4.04296875	3.94921875	3.759765625	3.720703125	3.943359375	3.99609375	4.265625
ADAMTS2	7.01953125	6.453125	7.0625	6.82421875	7.51171875	6.9765625	7.2578125	6.828125	7.81640625	7.15625
ADAMTS20	3.265625	3.287109375	3.3828125	3.1953125	3.228515625	3.47265625	3.30078125	3.22265625	3.330078125	3.265625
ADAMTS3	4.6171875	5.109375	4.578125	4.59765625	4.5390625	4.73828125	5.1640625	4.3671875	4.5859375	4.74609375
ADAMTS4	7.26953125	7.25	5.77734375	6.328125	6.14453125	6.52734375	7.9765625	6.26171875	7.15625	6.41015625
ADAMTS5	4.43359375	6.25390625	5.26171875	5.0625	5.12890625	5.27734375	5.421875	4.83984375	5.41015625	5.17578125
ADAMTS6	4.265625	4.484375	4.08203125	4.0625	4.3515625	4.34765625	4.27734375	3.982421875	4.578125	4.39453125
ADAMTS7	7.46484375	7.66015625	7.55078125	7.82421875	7.56640625	7.83984375	7.53125	7.6171875	7.56640625	8.1875
ADAMTS8	5.7890625	6.046875	5.95703125	6.30859375	6.05078125	6.21484375	5.796875	5.796875	5.9609375	6.31640625
ADAMTS9	7.89453125	8.2578125	6.70703125	7.77734375	7.1171875	7.953125	8.0	8.1171875	6.609375	6.875
ADAMTSL1	4.3984375	4.515625	4.6796875	4.53515625	4.515625	4.34375	4.54296875	4.0859375	4.33984375	4.86328125
ADAMTSL2	8.140625	7.765625	8.125	8.0078125	7.86328125	7.81640625	8.484375	7.3359375	8.9609375	7.8125
ADAMTSL3	4.609375	4.90625	3.966796875	4.4453125	3.9609375	5.0	4.91015625	4.92578125	4.94140625	4.99609375
ADAMTSL4	5.1796875	5.390625	5.34765625	5.5625	5.44140625	5.4453125	5.2109375	5.2578125	5.703125	6.046875
ADAMTSL5	6.01171875	5.94921875	5.80078125	5.95703125	5.859375	6.26953125	5.65625	5.87890625	6.11328125	6.46875
ADAP1	6.42578125	6.53515625	6.9296875	6.8828125	6.015625	6.45703125	5.93359375	6.81640625	5.9921875	6.3984375
ADAP2	6.78515625	6.86328125	6.82421875	6.734375	6.57421875	6.734375	7.12109375	6.7421875	7.3046875	6.69140625
ADAR	8.5390625	9.0546875	8.875	8.671875	9.015625	8.953125	9.1328125	8.546875	8.6484375	8.203125
ADARB1	6.109375	5.8359375	6.08203125	6.04296875	5.42578125	6.171875	6.50390625	6.18359375	6.24609375	6.17578125
ADARB2	6.06640625	6.13671875	5.87109375	6.2734375	6.0	6.125	5.81640625	6.046875	6.0546875	6.7109375
ADAT1	7.32421875	7.51171875	7.26953125	7.41796875	7.34375	7.4765625	7.44140625	7.65234375	7.45703125	7.01171875
ADAT2	6.8046875	7.16796875	6.8359375	6.5390625	7.109375	7.30078125	6.609375	6.83203125	6.29296875	7.38671875
ADAT3	7.1328125	7.158203125	7.24609375	7.326171875	6.86328125	7.236328125	7.234375	7.21484375	7.31640625	7.22265625
ADCK1	6.59765625	6.4921875	7.37890625	6.48046875	6.39453125	7.01171875	6.8046875	6.49609375	6.68359375	6.78515625
ADCK2	6.56640625	6.3125	6.73828125	6.38671875	7.06640625	6.4453125	6.77734375	6.23046875	6.45703125	5.859375
ADCK5	6.046875	6.3046875	6.30859375	6.296875	5.94921875	6.2109375	5.984375	6.328125	6.1015625	6.62109375
ADCY1	6.41015625	6.375	7.1328125	6.55859375	5.9609375	6.55859375	7.4921875	6.125	7.75390625	6.57421875
ADCY10	3.423828125	3.37890625	3.603515625	3.328125	3.40234375	3.384765625	3.447265625	3.318359375	3.732421875	3.8828125
ADCY2	6.16015625	6.04296875	5.703125	5.78515625	5.73828125	5.98828125	6.03125	5.56640625	6.4765625	6.11328125
ADCY3	7.30859375	6.5078125	6.33203125	6.6484375	6.9921875	6.609375	7.359375	6.6328125	7.1796875	6.6484375
ADCY4	5.3984375	5.73046875	5.4140625	5.64453125	5.54296875	5.7421875	5.453125	5.4453125	5.81640625	5.83984375
ADCY5	6.65234375	6.34375	7.375	7.02734375	6.1875	6.42578125	6.52734375	7.5625	6.8671875	6.453125
ADCY6	7.2265625	7.35546875	7.11328125	7.20703125	6.43359375	7.3203125	7.53515625	7.2890625	7.4453125	7.27734375
ADCY7	5.68359375	5.93359375	5.6640625	5.78515625	5.453125	6.01171875	5.6484375	5.671875	6.05078125	5.8828125
ADCY8	4.203125	4.3359375	4.15234375	4.46875	4.57421875	4.70703125	4.765625	4.32421875	4.68359375	4.54296875
ADCY9	6.62109375	6.94921875	6.80078125	6.796875	7.02734375	6.65625	7.15625	7.05859375	6.9921875	6.62890625
ADCYAP1	7.8046875	10.3671875	9.0625	9.0703125	10.5234375	9.6015625	9.6015625	7.85546875	9.6328125	7.9296875
ADCYAP1R1	4.765625	4.70703125	4.0859375	4.88671875	4.64453125	5.171875	4.375	4.8515625	5.12890625	5.32421875
ADD1	9.1484375	9.390625	9.3359375	9.109375	9.8046875	9.3359375	9.375	9.2265625	9.1328125	8.953125
ADD2	5.05078125	5.1640625	4.80078125	5.3125	5.08984375	5.33203125	5.234375	5.3671875	5.01171875	5.4765625
ADD3	7.9609375	7.21484375	7.83203125	8.2421875	7.2734375	7.7265625	7.68359375	8.5078125	7.94140625	7.38671875
ADGB	2.875	3.34375	3.267578125	3.30078125	2.947265625	3.076171875	2.98046875	2.802734375	3.166015625	3.013671875
ADGRA1	5.6328125	6.33984375	6.24609375	6.60546875	5.7890625	6.05859375	5.87109375	5.87890625	6.17578125	6.37109375
ADGRA2	6.03515625	5.765625	5.88671875	6.0	6.0859375	6.22265625	6.12109375	6.07421875	6.48046875	6.03515625
ADGRB1	5.91796875	5.87890625	5.7578125	5.765625	5.546875	5.85546875	5.73046875	5.609375	5.90625	6.31640625
ADGRB2	5.8125	5.89453125	5.8203125	6.0625	5.796875	6.0078125	5.76953125	5.8828125	6.23046875	6.08984375
ADGRB3	4.484375	4.921875	4.046875	4.01171875	4.421875	4.40234375	4.25390625	3.873046875	4.08984375	3.97265625
ADGRD1	5.32421875	5.72265625	5.30078125	5.3359375	5.3203125	5.5234375	5.1484375	5.40234375	5.41796875	5.7421875
ADGRD2	6.14453125	5.9140625	5.8671875	6.34765625	5.89453125	6.08203125	5.9375	6.125	6.2421875	6.93359375
ADGRE1	3.646484375	3.9921875	3.572265625	3.796875	3.66796875	3.703125	3.564453125	3.703125	3.67578125	4.1171875
ADGRE2	4.51953125	4.51953125	4.3125	4.7890625	4.46875	4.37109375	4.21484375	4.38671875	5.046875	5.171875
ADGRE3	4.06640625	4.453125	4.0859375	4.15234375	4.171875	4.1796875	4.43359375	3.978515625	4.2421875	4.16015625
ADGRE4P	3.990234375	4.203125	3.92578125	4.18359375	4.37890625	3.96875	4.0546875	4.16015625	4.15625	4.47265625
ADGRE5	7.19921875	7.46484375	6.921875	6.86328125	7.54296875	8.171875	6.85546875	7.5	6.60546875	7.359375
ADGRF1	10.0	8.09375	7.75390625	6.79296875	5.703125	8.2890625	7.1015625	6.71875	5.41015625	5.84765625
ADGRF2	3.8359375	3.861328125	3.228515625	3.97265625	3.431640625	3.724609375	3.109375	3.310546875	3.837890625	3.78125
ADGRF3	5.65234375	5.8046875	6.05859375	6.140625	6.015625	5.94921875	5.8984375	5.48046875	6.16015625	6.453125
ADGRF4	4.1484375	4.47265625	3.380859375	3.802734375	3.5390625	3.91796875	3.6796875	3.59375	3.7109375	4.359375
ADGRF5	7.57421875	7.16796875	6.2265625	7.296875	6.3046875	7.16015625	7.94140625	6.5703125	7.5078125	6.05859375
ADGRG1	9.5546875	9.84375	10.3984375	9.734375	9.5234375	10.7890625	10.484375	9.2265625	10.546875	9.3046875
ADGRG2	7.1953125	5.3125	7.234375	6.0	7.10546875	6.57421875	6.31640625	5.89453125	7.9453125	5.82421875
ADGRG3	5.12890625	5.35546875	4.8046875	5.25390625	5.1015625	5.08203125	4.95703125	4.7734375	5.01953125	5.4296875
ADGRG4	2.91015625	2.806640625	2.9375	3.306640625	3.529296875	3.599609375	3.12890625	3.47265625	3.45703125	3.28125
ADGRG5	4.98828125	5.046875	5.1953125	5.375	5.11328125	5.109375	4.796875	5.015625	5.28515625	5.73046875
ADGRG6	7.06640625	7.625	6.30859375	6.17578125	4.51171875	7.03125	5.875	6.76953125	5.23046875	5.87109375
ADGRG7	2.375	2.521484375	2.423828125	2.70703125	2.513671875	3.109375	2.697265625	2.328125	2.744140625	2.94140625
ADGRL1	6.5546875	7.19921875	6.9140625	6.64453125	7.17578125	6.93359375	7.21875	6.45703125	7.31640625	6.921875
ADGRL2	8.328125	7.80859375	7.57421875	7.3984375	7.2421875	7.91015625	8.1640625	8.046875	7.73046875	7.140625
ADGRL3	3.1875	3.015625	3.017578125	3.158203125	3.044921875	3.4453125	3.20703125	3.052734375	2.998046875	3.5
ADGRL4	8.2734375	7.78515625	6.69921875	7.51171875	7.17578125	8.0625	8.9765625	6.3671875	7.2734375	6.95703125
ADGRV1	5.4765625	6.01171875	5.8984375	5.40625	5.6328125	5.765625	6.44140625	5.13671875	5.8046875	4.9140625
ADH1A	3.744140625	4.09375	5.28515625	5.3671875	4.5859375	4.63671875	4.08203125	4.3203125	4.12109375	4.30078125
ADH1B	4.11328125	3.978515625	4.421875	4.21875	4.265625	4.63671875	4.58203125	3.923828125	3.822265625	4.2578125
ADH1C	5.3203125	4.15234375	8.1015625	7.7109375	6.3828125	6.7890625	5.75390625	7.3203125	6.54296875	6.15625
ADH4	2.765625	3.22265625	2.62109375	2.744140625	2.87109375	2.712890625	3.111328125	2.515625	2.763671875	3.35546875
ADH5	8.2109375	7.75	8.0078125	8.2265625	8.984375	8.0390625	8.203125	8.4140625	8.4296875	7.90625
ADH6	3.3671875	4.06640625	4.25	4.234375	3.15234375	3.564453125	3.31640625	3.44921875	3.6953125	3.62890625
ADH7	2.92578125	3.73046875	3.400390625	3.0	2.986328125	3.76171875	3.2734375	3.21484375	3.48046875	3.296875
ADHFE1	5.29296875	5.15234375	5.03125	5.10546875	5.375	4.55859375	4.875	6.0859375	4.85546875	5.10546875
ADI1	7.7578125	7.19921875	7.6328125	8.2578125	7.19921875	7.77734375	7.5703125	8.53125	8.0703125	7.51953125
ADIG	5.44140625	5.5078125	5.12890625	5.6171875	5.26953125	5.51171875	5.30859375	5.1953125	5.4921875	5.7109375
ADIPOQ	4.3359375	4.79296875	4.6875	5.1015625	4.7734375	4.69140625	4.6796875	4.51171875	4.7109375	5.43359375
ADIPOR1	9.84375	9.7265625	9.8203125	9.4765625	9.2578125	9.546875	9.890625	9.4765625	9.7109375	9.3671875
ADIPOR2	7.515625	7.44140625	7.35546875	7.2578125	7.25	7.609375	7.546875	7.3671875	7.2109375	7.26953125
ADIRF	6.87890625	6.7421875	6.48046875	6.01953125	6.0390625	6.35546875	6.00390625	5.9921875	5.94921875	6.44921875
ADK	8.328125	8.0859375	8.078125	7.9140625	8.109375	8.1796875	8.1171875	7.94921875	7.9765625	7.88671875
ADM	8.484375	9.171875	8.1328125	8.7890625	9.2890625	8.2890625	9.1484375	7.9609375	7.47265625	8.0625
ADM2	6.6953125	6.921875	6.69140625	6.89453125	6.73828125	6.99609375	7.07421875	6.7890625	6.8125	7.7578125
ADNP	8.0	8.3359375	8.125	8.21875	8.1953125	8.3359375	8.5234375	8.1484375	8.3046875	7.25
ADNP2	6.40625	6.61328125	6.3671875	6.3125	6.29296875	6.37890625	6.47265625	6.19140625	6.10546875	6.13671875
ADO	7.703125	7.79296875	7.84765625	7.6171875	7.78515625	7.68359375	7.6640625	7.34375	7.9296875	7.5078125
ADORA1	6.140625	6.18359375	6.1484375	6.32421875	6.234375	6.13671875	5.89453125	6.859375	6.29296875	6.89453125
ADORA2A-AS1	5.46875	5.4140625	5.40625	5.69140625	5.47265625	5.59765625	5.37109375	5.12890625	5.66015625	5.94921875
ADORA2B	6.7265625	6.59375	6.09375	6.30078125	5.59765625	6.0625	6.2421875	6.39453125	6.1328125	6.72265625
ADPGK	7.68359375	7.6484375	7.4140625	7.2265625	7.2734375	7.53125	7.6484375	7.609375	7.2890625	7.26171875
ADPRH	4.484375	4.79296875	4.671875	5.17578125	4.80078125	4.65625	4.609375	4.6953125	4.625	4.87109375
ADPRHL1	4.87890625	4.8359375	5.26171875	5.16015625	5.078125	5.078125	4.91015625	4.984375	4.99609375	5.3671875
ADPRHL2	7.11328125	7.14453125	6.984375	6.875	6.82421875	6.78515625	7.15234375	6.921875	6.80859375	6.9140625
ADPRM	5.3671875	4.76953125	4.953125	5.1875	5.5	5.32421875	5.20703125	5.2578125	4.79296875	5.1875
ADRA1A	4.0078125	4.328125	3.794921875	4.0703125	3.927734375	3.984375	3.83984375	3.65625	4.14453125	4.515625
ADRA1B	6.1484375	6.52734375	6.4296875	6.265625	6.09765625	6.03515625	6.15625	5.84765625	6.171875	6.53515625
ADRA1D	6.0625	6.2109375	6.3671875	6.03125	6.0625	6.3046875	6.15625	5.58203125	5.96875	6.71875
ADRA2A	6.95703125	7.04296875	7.51953125	7.62890625	6.88671875	6.96875	6.7890625	7.921875	7.484375	7.37109375
ADRA2B	6.4609375	6.296875	6.35546875	6.390625	6.76171875	6.4375	6.3984375	6.52734375	6.49609375	6.97265625
ADRA2C	6.953125	6.9140625	6.78515625	7.14453125	6.859375	6.91015625	7.109375	6.93359375	7.0390625	7.25
ADRB1	6.3671875	6.578125	6.59765625	6.6171875	6.2421875	6.65234375	6.2734375	6.0078125	6.73046875	6.67578125
ADRB2	5.96484375	5.984375	5.5078125	5.625	5.91796875	5.9375	5.4453125	5.1953125	6.1484375	5.99609375
ADRB3	4.73828125	4.75390625	5.01171875	4.88671875	4.6796875	4.83984375	4.71484375	4.7265625	4.70703125	5.38671875
ADRM1	9.6171875	9.6328125	9.71875	9.34375	10.140625	9.765625	9.4375	9.109375	9.15625	9.5390625
ADSL	8.359375	8.3125	8.296875	8.296875	7.4140625	8.4453125	8.171875	8.25	8.015625	8.578125
ADSS	8.2734375	7.95703125	7.59375	8.015625	7.9609375	8.2578125	8.109375	7.9140625	7.51953125	7.50390625
ADSSL1	6.59765625	6.5625	7.15234375	7.12109375	7.33984375	6.87109375	7.29296875	6.77734375	7.09765625	7.171875
ADTRP	5.08984375	4.875	4.75390625	4.62890625	5.0234375	4.91796875	4.86328125	4.7890625	4.5546875	4.640625
AEBP1	7.65625	7.27734375	6.86328125	7.25390625	7.29296875	7.375	7.4375	7.0546875	7.625	7.12890625
AEBP2	8.3203125	8.609375	8.2109375	8.1015625	8.3671875	8.0859375	8.5390625	8.2578125	8.4453125	7.53515625
AEN	7.87890625	8.0625	8.0625	7.3359375	7.5625	7.625	7.7890625	7.37890625	7.68359375	7.73828125
AES	9.34375	9.25	9.5234375	9.5	9.8359375	9.2578125	9.6875	9.34375	9.6796875	9.1328125
AFAP1-AS1	4.796875	4.703125	4.66796875	4.3671875	4.85546875	4.61328125	4.59375	3.943359375	4.52734375	5.4609375
AFAP1L1	5.83984375	6.1484375	5.484375	5.80859375	6.3359375	5.8984375	5.94921875	5.4765625	5.5625	5.8984375
AFAP1L2	5.8515625	5.3046875	5.609375	5.95703125	4.9765625	6.27734375	6.640625	5.78515625	6.40625	5.95703125
AFDN-AS1	4.8359375	5.23828125	4.734375	5.33984375	4.890625	5.0859375	4.62890625	5.34765625	5.140625	5.5
AFF1	8.203125	8.8125	8.2578125	8.0390625	8.140625	8.5390625	8.5078125	8.234375	8.046875	7.796875
AFF2	4.578125	4.76171875	4.734375	4.67578125	4.88671875	5.00390625	4.66015625	4.69921875	4.875	5.01171875
AFF3	4.390625	4.72265625	4.5078125	4.55859375	4.46484375	4.58203125	4.21484375	4.45703125	4.55078125	4.4921875
AFF4	9.3125	9.9453125	9.4453125	9.5390625	9.125	9.6953125	9.8515625	9.4765625	9.59375	8.546875
AFG3L1P	5.5390625	5.8359375	6.0078125	5.76953125	5.99609375	5.61328125	5.7890625	6.0703125	5.7265625	6.0234375
AFG3L2	8.3515625	8.7265625	8.4453125	8.4921875	8.859375	8.5546875	8.640625	8.5703125	8.25	8.078125
AFM	2.9453125	3.0078125	2.794921875	2.96484375	3.32421875	3.146484375	3.12890625	3.109375	3.0234375	3.0625
AFMID	6.67578125	6.16796875	6.21484375	6.76171875	6.15625	6.54296875	6.21875	7.30859375	6.28125	6.80078125
AFP	2.955078125	3.2734375	3.056640625	3.091796875	3.279296875	3.072265625	3.03515625	2.92578125	3.04296875	2.9296875
AFTPH	8.8671875	8.9296875	9.234375	8.78125	8.984375	8.8671875	8.9453125	8.859375	8.921875	8.703125
AGA	7.953125	6.84765625	7.78515625	8.125	8.09375	7.7578125	7.85546875	7.96484375	8.1484375	7.39453125
AGAP1	7.57421875	7.4453125	7.55859375	7.50390625	8.125	7.65234375	7.62109375	7.625	7.66796875	7.59765625
AGAP2	5.2265625	5.1796875	5.21875	5.2890625	5.52734375	5.14453125	5.08984375	5.00390625	5.25390625	5.6875
AGAP3	7.00390625	7.09765625	7.06640625	7.0703125	7.13671875	6.984375	7.22265625	6.9140625	7.14453125	7.1328125
AGAP5	5.79296875	6.385416666666667	6.393229166666667	6.221354166666667	6.291666666666667	6.11328125	5.842447916666667	7.005208333333333	5.680989583333333	6.375
AGBL1	3.75390625	4.140625	3.92578125	3.630859375	3.896484375	3.82421875	3.86328125	3.876953125	3.9765625	4.36328125
AGBL2	3.98828125	3.89453125	3.75	3.798828125	4.515625	4.12109375	4.2109375	4.39453125	4.3828125	4.16015625
AGBL3	4.0	4.0234375	4.23046875	4.1328125	4.08984375	4.046875	4.21875	4.40625	4.11328125	4.3515625
AGBL4	4.79296875	5.01171875	4.8046875	4.74609375	4.51953125	5.07421875	5.00390625	4.60546875	5.33984375	4.87890625
AGBL5	6.36328125	6.16015625	6.68359375	6.45703125	7.11328125	6.74609375	6.6953125	6.546875	6.7734375	6.7578125
AGFG1	9.6796875	9.8671875	9.6875	9.9375	9.53125	9.96875	10.046875	9.8671875	9.7578125	9.4375
AGFG2	6.6484375	6.51953125	6.546875	6.55078125	6.3359375	6.85546875	6.50390625	6.69140625	6.6796875	6.60546875
AGGF1	8.4296875	8.5625	8.3828125	8.2890625	8.7890625	8.6640625	8.65625	8.3671875	8.6015625	8.046875
AGK	7.6953125	7.75	7.76953125	7.51171875	7.5703125	7.48046875	7.85546875	7.3828125	7.71875	7.05859375
AGL	7.44140625	6.91796875	7.5078125	7.16796875	6.83203125	7.23828125	7.52734375	7.57421875	7.36328125	6.61328125
AGMAT	5.80078125	5.8984375	5.6171875	5.84765625	5.66796875	5.7578125	5.46484375	5.765625	5.8203125	6.35546875
