gene_symbol	GSM1429399	GSM1429393	GSM1429397	GSM1429384	GSM1429383	GSM1429400	GSM1429396	GSM1429394	GSM1429385	GSM1429387	GSM1429395	GSM1429398	GSM1429392	GSM1429388	GSM1429401	GSM1429386	GSM1429390	GSM1429382	GSM1429389	GSM1429391
Urah	5.69921875	5.3984375	5.6015625	5.6015625	5.5	5.5	5.6015625	5.5	5.6015625	5.6015625	5.3984375	5.19921875	5.3984375	5.80078125	5.5	5.3984375	5.6015625	5.69921875	5.6015625	5.69921875
Urb1	7.19921875	7.30078125	7.0	7.19921875	7.30078125	7.1015625	7.1015625	7.1015625	7.30078125	7.19921875	7.0	7.6015625	7.30078125	7.3984375	7.1015625	7.5	7.5	7.30078125	7.30078125	7.1015625
Urb2	6.6015625	6.69921875	6.5	7.0	6.8984375	6.5	6.5	6.80078125	7.1015625	6.69921875	6.6015625	6.8984375	6.8984375	7.0	6.6015625	6.8984375	6.8984375	7.0	6.8984375	6.69921875
Urgcp	7.6015625	7.69921875	7.69921875	7.80078125	7.8984375	7.6015625	7.6015625	7.6015625	8.0	7.80078125	7.3984375	7.69921875	7.69921875	7.8984375	7.80078125	7.8984375	7.69921875	7.8984375	7.8984375	7.69921875
Uri1	8.203125	8.296875	8.3984375	8.703125	8.3984375	8.3984375	8.203125	8.3984375	8.5	8.5	8.1015625	8.703125	8.1015625	8.3984375	8.6015625	8.3984375	8.296875	8.5	8.3984375	8.6015625
Urm1	6.8984375	7.19921875	6.69921875	7.1015625	7.19921875	6.8984375	6.80078125	7.19921875	7.19921875	7.19921875	6.80078125	6.80078125	7.19921875	7.30078125	6.6015625	7.19921875	7.1015625	7.19921875	7.30078125	7.19921875
Uroc1	5.6015625	5.8984375	5.6015625	5.69921875	5.5	5.5	6.1015625	5.69921875	5.8984375	5.6015625	6.0	5.6015625	5.69921875	5.80078125	5.3984375	5.5	5.80078125	5.69921875	6.0	5.5
Urod	7.5	7.6015625	7.69921875	7.80078125	7.8984375	7.80078125	7.8984375	7.6015625	7.80078125	7.80078125	7.5	7.69921875	7.5	7.80078125	7.80078125	7.69921875	7.69921875	7.80078125	7.6015625	7.69921875
Uros	6.6015625	7.1015625	7.19921875	7.5	7.3984375	6.8984375	7.0	7.1015625	7.3984375	7.3984375	6.80078125	7.0	6.80078125	7.3984375	7.30078125	7.5	7.19921875	7.5	7.30078125	7.30078125
Usb1	7.6015625	7.69921875	7.69921875	7.8984375	8.0	7.8984375	7.69921875	7.6015625	7.8984375	7.8984375	7.5	7.80078125	7.5	7.8984375	7.8984375	7.80078125	7.8984375	8.0	7.69921875	7.80078125
Use1	8.0	7.5	8.1015625	7.69921875	7.80078125	7.80078125	8.0	7.80078125	7.69921875	7.69921875	7.6015625	7.19921875	7.69921875	7.80078125	8.1015625	7.6015625	7.8984375	7.69921875	7.6015625	7.80078125
Usf1	6.8984375	7.1015625	7.3984375	7.30078125	7.3984375	7.30078125	7.1015625	7.1015625	7.1015625	7.30078125	6.8984375	7.1015625	7.0	7.19921875	7.30078125	7.30078125	7.1015625	7.19921875	7.3984375	7.1015625
Usf2	8.296875	8.296875	8.1015625	8.703125	8.3984375	8.203125	8.203125	8.5	8.5	8.5	8.203125	8.203125	8.3984375	8.6015625	8.1015625	8.6015625	8.5	8.5	8.5	8.5
Usf3	7.5	7.0	7.0	7.1015625	7.0	7.19921875	7.1015625	7.1015625	7.0	7.1015625	7.19921875	7.3984375	6.8984375	7.1015625	7.1015625	7.19921875	7.0	6.8984375	7.1015625	6.8984375
Ush1c	7.5	8.1015625	8.203125	8.203125	8.296875	8.203125	8.203125	8.1015625	8.203125	8.296875	7.6015625	8.203125	7.80078125	8.296875	8.296875	8.296875	8.203125	8.203125	8.203125	8.1015625
Ush1g	6.6015625	6.80078125	6.5	6.6015625	6.6015625	6.5	6.5	6.6015625	6.6015625	6.6015625	6.6015625	6.3984375	6.6015625	6.6015625	6.6015625	6.6015625	6.69921875	6.80078125	6.69921875	6.80078125
Ush2a	7.30078125	7.5	7.30078125	7.19921875	7.19921875	7.3984375	7.3984375	7.3984375	7.1015625	7.19921875	7.1015625	7.5	7.0	7.19921875	7.30078125	7.3984375	7.3984375	7.0	7.3984375	7.30078125
Ushbp1	6.1015625	6.30078125	6.3984375	6.80078125	6.8984375	6.19921875	6.6015625	6.3984375	6.80078125	7.0	6.80078125	5.8984375	6.30078125	7.0	6.5	7.0	6.1015625	7.0	7.1015625	6.19921875
Usmg5	8.6015625	8.666666666666666	8.8671875	8.765625	8.666666666666666	8.666666666666666	8.5	8.96875	8.5	8.46875	8.46875	8.3671875	8.434895833333334	8.3671875	9.299479166666666	8.1328125	9.065104166666666	8.6328125	8.231770833333334	9.401041666666666
Uso1	10.1015625	10.6015625	10.203125	10.6015625	10.5	10.3984375	9.8984375	10.703125	10.3984375	10.3984375	10.203125	10.5	10.296875	10.3984375	10.5	10.3984375	10.6015625	10.6015625	10.296875	10.5
Usp1	7.0	6.8984375	6.69921875	7.0	6.8984375	7.30078125	6.80078125	7.0	7.1015625	6.6015625	6.80078125	7.3984375	7.0	6.69921875	6.80078125	6.69921875	7.1015625	7.0	6.69921875	7.19921875
Usp10	7.6015625	7.30078125	7.6015625	7.3984375	7.30078125	7.5	7.30078125	7.30078125	7.5	7.5	7.0	7.80078125	7.30078125	7.3984375	7.6015625	7.5	7.3984375	7.30078125	7.3984375	7.5
Usp11	6.8984375	6.6015625	6.8984375	6.8984375	6.80078125	6.80078125	7.0	6.6015625	6.80078125	7.30078125	6.80078125	7.1015625	6.8984375	7.19921875	6.80078125	7.1015625	6.80078125	6.80078125	7.0	6.69921875
Usp12	7.30078125	7.3984375	7.19921875	7.19921875	7.1015625	7.6015625	7.19921875	7.3984375	7.0	7.30078125	7.0	7.80078125	7.0	7.19921875	7.30078125	7.19921875	7.30078125	7.19921875	7.1015625	7.5
Usp13	5.3984375	5.1015625	5.1015625	4.80078125	5.0	5.1015625	5.0	5.19921875	4.80078125	4.80078125	5.80078125	5.0	5.30078125	5.19921875	4.6015625	5.0	5.1015625	4.6015625	5.1015625	5.1015625
Usp14	7.80078125	7.8984375	8.0	7.8984375	7.8984375	7.8984375	7.80078125	7.80078125	7.80078125	8.0	7.80078125	8.1015625	8.0	8.0	8.1015625	8.1015625	8.0	8.0	7.69921875	8.0
Usp15	8.6015625	8.703125	8.703125	8.703125	8.5	8.796875	8.6015625	8.5	8.3984375	8.5	8.3984375	9.1015625	8.296875	8.5	8.796875	8.6015625	8.703125	8.3984375	8.5	8.703125
Usp16	8.1015625	8.203125	8.1015625	8.203125	8.1015625	8.203125	8.0	8.203125	8.203125	8.0	7.80078125	8.296875	8.296875	8.0	8.3984375	8.203125	8.203125	8.203125	7.8984375	8.203125
Usp17la	4.30078125	4.19921875	4.1015625	3.5	3.599609375	4.19921875	3.900390625	4.0	4.0	3.80078125	3.80078125	4.0	4.0	4.0	3.69921875	3.900390625	3.900390625	3.69921875	4.0	4.19921875
Usp17lb	4.69921875	4.80078125	4.69921875	5.1015625	5.1015625	5.0	4.69921875	5.0	5.1015625	4.8984375	4.69921875	4.69921875	5.1015625	5.1015625	4.80078125	5.0	4.8984375	5.1015625	5.30078125	5.0
Usp17lc	5.6015625	5.1015625	5.69921875	5.5	5.6015625	5.30078125	6.0	5.3984375	5.80078125	5.6015625	5.3984375	5.1015625	5.1015625	5.80078125	5.3984375	5.69921875	5.19921875	5.69921875	6.1015625	4.8984375
Usp17ld	7.19921875	4.30078125	8.6015625	7.19921875	7.8984375	8.0	8.8984375	5.5	8.0	7.6015625	4.8984375	6.19921875	5.0	8.6015625	8.5	7.5	5.5	7.0	8.703125	4.80078125
Usp17le	5.3984375	5.30078125	5.6015625	5.69921875	5.69921875	5.30078125	5.30078125	5.5	5.8984375	5.80078125	5.19921875	5.30078125	5.3984375	5.6015625	5.19921875	5.69921875	5.3984375	5.80078125	5.80078125	5.3984375
Usp18	7.1015625	7.19921875	7.0	6.6015625	6.6015625	7.30078125	7.0	7.1015625	6.6015625	6.8984375	6.80078125	7.0	7.3984375	6.5	7.0	6.69921875	7.0	6.5	6.80078125	7.1015625
Usp19	9.203125	9.296875	9.5	9.3984375	9.5	9.296875	9.3984375	9.203125	9.296875	9.5	9.203125	9.5	9.296875	9.3984375	9.3984375	9.5	9.296875	9.296875	9.203125	9.296875
Usp2	6.30078125	6.3984375	6.30078125	6.1015625	6.1015625	6.19921875	6.69921875	6.1015625	6.3984375	6.19921875	6.3984375	6.3984375	6.3984375	6.19921875	6.19921875	6.0	6.1015625	6.19921875	6.19921875	6.30078125
Usp20	7.6015625	7.6015625	7.3984375	7.8984375	7.80078125	7.5	7.3984375	7.5	7.8984375	7.69921875	7.19921875	7.6015625	7.5	7.80078125	7.6015625	8.0	7.6015625	8.1015625	7.69921875	7.5
Usp21	8.0	8.1015625	8.1015625	8.1015625	8.203125	8.1015625	7.8984375	8.203125	8.203125	8.1015625	8.203125	8.6015625	8.1015625	8.296875	8.0	8.203125	8.1015625	8.1015625	8.1015625	8.203125
Usp22	8.5	8.703125	8.3984375	9.1015625	9.1015625	8.6015625	8.3984375	8.703125	8.8984375	8.796875	8.5	8.703125	8.8984375	8.796875	8.5	8.8984375	8.796875	9.1015625	8.703125	8.703125
Usp24	7.5	7.3984375	7.3984375	7.05078125	6.951171875	7.3984375	7.44921875	7.25	6.900390625	7.150390625	7.650390625	7.650390625	7.501953125	7.1484375	7.251953125	7.25	7.451171875	7.099609375	6.94921875	7.25
Usp25	8.203125	8.0	7.80078125	7.30078125	7.30078125	8.1015625	8.0	7.80078125	7.1015625	7.30078125	8.6015625	8.203125	8.203125	7.30078125	7.69921875	7.19921875	7.8984375	7.1015625	7.1015625	7.8984375
Usp26	4.19921875	4.19921875	4.19921875	4.30078125	4.3984375	4.1015625	4.19921875	4.19921875	4.8984375	4.30078125	4.3984375	3.900390625	4.1015625	4.5	4.1015625	4.6015625	4.19921875	4.5	4.69921875	4.5
Usp27x	6.19921875	6.0	6.30078125	6.1015625	6.30078125	6.0	6.3984375	6.0	6.30078125	6.3984375	6.0	6.1015625	6.0	6.3984375	6.30078125	6.3984375	6.0	6.30078125	6.5	5.8984375
Usp28	6.0	5.80078125	6.0	6.19921875	6.19921875	6.5	6.3984375	6.0	6.19921875	6.30078125	6.0	6.0	5.8984375	6.19921875	6.3984375	6.30078125	6.19921875	6.19921875	6.0	6.19921875
Usp29	5.80078125	5.80078125	6.19921875	6.1015625	6.1015625	6.30078125	6.0	6.0	5.8984375	6.5	5.30078125	6.6015625	5.5	6.3984375	6.5	6.5	5.80078125	6.30078125	6.19921875	5.8984375
Usp3	7.69921875	7.80078125	7.69921875	7.8984375	7.80078125	7.69921875	7.80078125	7.80078125	7.69921875	7.80078125	7.6015625	7.80078125	7.69921875	7.80078125	7.8984375	7.80078125	7.80078125	7.69921875	7.6015625	8.0
Usp30	7.19921875	7.30078125	7.30078125	7.6015625	7.5	7.19921875	7.5	7.30078125	7.69921875	7.6015625	6.80078125	7.5	7.30078125	7.6015625	7.3984375	7.6015625	7.6015625	7.5	7.30078125	7.5
Usp31	7.8515625	7.94921875	7.900390625	8.150390625	8.05078125	7.849609375	7.6015625	7.94921875	7.94921875	8.150390625	7.701171875	8.59765625	7.75	8.201171875	7.65234375	8.251953125	8.150390625	7.8515625	8.248046875	7.94921875
Usp32	8.203125	8.0	8.203125	8.0	8.0	8.296875	8.296875	8.0	7.8984375	8.0	8.0	8.796875	7.69921875	8.1015625	8.296875	8.1015625	8.1015625	7.8984375	7.8984375	8.1015625
Usp33	9.6015625	9.6015625	9.703125	9.703125	9.6015625	9.796875	9.6015625	9.703125	9.6015625	9.703125	9.296875	10.203125	9.3984375	9.703125	9.8984375	9.703125	9.796875	9.6015625	9.796875	9.703125
Usp34	9.0	8.8984375	8.8984375	8.6015625	8.6015625	9.0	8.796875	8.796875	8.6015625	8.6015625	8.796875	9.5	8.5	8.6015625	9.0	8.703125	8.796875	8.5	8.6015625	8.796875
Usp35	7.1015625	7.1015625	7.19921875	7.0	7.1015625	7.1015625	7.19921875	7.1015625	7.30078125	7.1015625	6.5	7.0	7.0	7.0	7.1015625	7.3984375	7.30078125	7.1015625	7.1015625	7.0
Usp36	7.3984375	7.5	7.1015625	7.5	7.6015625	6.8984375	7.3984375	7.3984375	7.80078125	7.5	7.30078125	7.5	7.8984375	7.5	7.19921875	7.69921875	7.6015625	7.6015625	7.6015625	7.1015625
Usp37	6.69921875	7.0	6.80078125	6.8984375	7.0	6.80078125	6.6015625	6.80078125	6.8984375	6.8984375	6.5	7.30078125	6.80078125	6.80078125	6.69921875	7.1015625	7.19921875	6.8984375	6.8984375	6.8984375
Usp38	7.1015625	7.19921875	7.19921875	7.30078125	7.30078125	7.19921875	7.0	7.19921875	7.30078125	7.30078125	7.0	7.5	7.30078125	7.19921875	7.3984375	7.3984375	7.5	7.19921875	7.1015625	7.30078125
Usp39	7.0	7.19921875	7.3984375	7.30078125	7.30078125	7.30078125	7.1015625	7.19921875	7.3984375	7.1015625	7.1015625	7.30078125	7.3984375	7.19921875	7.19921875	7.30078125	7.19921875	7.19921875	7.1015625	7.30078125
Usp4	9.0	8.796875	8.8984375	8.796875	8.8984375	8.8984375	8.796875	8.796875	8.796875	8.703125	8.796875	9.0	9.0	8.796875	9.0	8.796875	8.8984375	8.796875	8.703125	8.8984375
Usp40	7.30078125	7.19921875	7.3984375	7.30078125	7.30078125	7.30078125	7.5	7.19921875	7.19921875	7.19921875	7.6015625	7.80078125	7.1015625	7.19921875	7.5	7.19921875	7.19921875	7.19921875	7.19921875	7.30078125
Usp42	7.80078125	7.6015625	7.80078125	7.5	7.6015625	7.6015625	7.69921875	7.3984375	7.69921875	7.5	7.6015625	8.3984375	7.5	7.6015625	7.80078125	7.6015625	7.6015625	7.5	7.3984375	7.5
Usp43	5.5	5.69921875	5.19921875	5.3984375	5.6015625	5.3984375	5.3984375	5.69921875	5.80078125	5.69921875	5.5	5.3984375	5.6015625	5.6015625	5.30078125	5.3984375	5.6015625	5.80078125	5.80078125	5.80078125
Usp44	4.5	4.1015625	4.19921875	4.3984375	4.5	4.3984375	4.0	4.3984375	4.6015625	4.19921875	4.19921875	4.1015625	4.30078125	4.30078125	4.19921875	4.19921875	4.30078125	4.5	4.30078125	4.30078125
Usp45	7.19921875	7.6015625	7.69921875	7.80078125	7.69921875	7.6015625	7.5	7.69921875	7.69921875	7.6015625	7.30078125	8.1015625	7.30078125	7.6015625	7.80078125	7.69921875	7.80078125	7.6015625	7.69921875	7.80078125
Usp46	7.8984375	7.6015625	7.6015625	7.80078125	7.80078125	7.80078125	7.3984375	7.6015625	7.69921875	7.69921875	7.3984375	8.1015625	7.69921875	7.6015625	8.0	7.80078125	7.8984375	7.80078125	7.5	8.0
Usp46os2	5.30078125	5.3984375	5.30078125	5.6015625	5.5	5.19921875	5.1015625	5.8984375	5.3984375	5.30078125	5.5	5.1015625	5.5	5.6015625	5.0	5.30078125	5.5	5.6015625	5.80078125	5.19921875
Usp47	8.8984375	8.8984375	8.8984375	9.0	8.703125	8.8984375	8.796875	8.8984375	8.8984375	8.8984375	8.796875	9.0	8.796875	8.8984375	8.8984375	9.0	9.0	8.8984375	8.796875	9.1015625
Usp48	9.203125	9.296875	9.203125	9.203125	9.1015625	9.203125	9.296875	9.203125	9.203125	9.203125	9.0	9.5	9.0	9.1015625	9.3984375	9.296875	9.203125	9.1015625	9.1015625	9.1015625
Usp49	5.69921875	6.19921875	6.1015625	6.30078125	6.0	6.1015625	6.0	6.0	6.1015625	6.0	6.30078125	6.1015625	6.0	6.0	6.1015625	6.19921875	6.19921875	6.19921875	6.1015625	6.30078125
Usp5	8.203125	8.5	8.5	8.3984375	8.5	8.6015625	8.5	8.3984375	8.296875	8.5	8.203125	8.6015625	8.5	8.3984375	8.6015625	8.5	8.3984375	8.3984375	8.203125	8.296875
Usp50	4.30078125	4.30078125	4.30078125	4.80078125	4.6015625	4.5	4.19921875	4.3984375	4.1015625	4.1015625	4.19921875	4.30078125	4.3984375	4.6015625	4.19921875	4.69921875	4.5	4.5	4.5	4.5
Usp51	5.6015625	6.1015625	6.5	6.19921875	6.1015625	6.30078125	6.0	5.8984375	6.1015625	6.8984375	5.5	7.0	5.6015625	7.6015625	6.0	6.8984375	6.3984375	6.19921875	7.1015625	6.6015625
Usp53	8.203125	7.80078125	7.6015625	7.19921875	7.19921875	7.80078125	8.0	7.6015625	7.30078125	7.3984375	8.1015625	8.296875	7.5	7.3984375	7.6015625	7.3984375	8.0	7.3984375	7.30078125	7.80078125
Usp54	6.5	6.650390625	6.55078125	6.451171875	6.5	6.5	6.650390625	6.451171875	6.400390625	6.451171875	6.55078125	6.849609375	6.25	6.44921875	6.548828125	6.650390625	6.599609375	6.349609375	6.400390625	6.548828125
Usp6nl	7.30078125	7.1015625	7.30078125	7.19921875	7.30078125	7.5	7.3984375	6.8984375	7.30078125	7.3984375	7.1015625	7.80078125	7.19921875	7.30078125	7.6015625	7.5	7.30078125	7.30078125	7.1015625	7.1015625
Usp7	9.1015625	9.1015625	8.796875	9.0	9.0	9.0	8.796875	9.1015625	9.0	9.0	9.203125	9.3984375	9.0	9.0	8.8984375	9.0	9.203125	8.8984375	8.8984375	9.1015625
Usp8	8.6015625	8.5	8.6015625	8.6015625	8.3984375	8.703125	8.5	8.3984375	8.3984375	8.5	8.5	8.796875	8.5	8.6015625	8.796875	8.6015625	8.6015625	8.5	8.3984375	8.6015625
Usp9x	10.5	10.5	10.3984375	10.5	10.3984375	10.6015625	10.296875	10.5	10.3984375	10.5	10.296875	11.0	10.1015625	10.5	10.3984375	10.5	10.5	10.3984375	10.6015625	10.3984375
Usp9y	3.69921875	3.69921875	3.900390625	3.599609375	3.400390625	3.900390625	4.0	3.69921875	3.80078125	3.80078125	3.69921875	3.80078125	3.80078125	3.80078125	3.69921875	3.80078125	3.69921875	3.900390625	3.5	3.900390625
Uspl1	7.80078125	7.69921875	7.69921875	7.6015625	7.69921875	8.1015625	8.0	7.6015625	7.69921875	7.80078125	7.5	8.3984375	7.6015625	7.6015625	8.1015625	7.8984375	7.8984375	7.6015625	7.6015625	7.6015625
Ust	7.5	7.0	7.30078125	6.8984375	7.1015625	7.30078125	7.0	7.1015625	6.8984375	7.30078125	7.69921875	7.6015625	7.5	7.0	6.80078125	7.30078125	7.19921875	7.0	6.80078125	7.6015625
Utf1	5.80078125	5.69921875	5.3984375	5.69921875	5.6015625	5.6015625	5.3984375	5.30078125	5.8984375	5.6015625	5.3984375	5.19921875	5.69921875	5.6015625	5.5	5.69921875	5.6015625	6.0	5.80078125	5.6015625
Utp11l	6.3984375	6.3984375	6.69921875	6.6015625	6.5	6.3984375	6.3984375	6.6015625	6.5	6.69921875	6.5	6.3984375	6.8984375	6.6015625	6.80078125	6.69921875	6.6015625	6.69921875	6.69921875	6.80078125
Utp14a	6.3984375	6.0	6.19921875	6.0	5.80078125	6.3984375	6.1015625	6.0	6.19921875	5.80078125	6.1015625	6.6015625	6.1015625	5.8984375	6.30078125	6.1015625	6.1015625	6.0	5.8984375	6.19921875
Utp14b	6.30078125	6.1015625	6.3984375	6.0	6.30078125	6.6015625	6.30078125	6.1015625	6.1015625	6.30078125	5.8984375	6.80078125	6.0	6.19921875	6.3984375	6.30078125	6.30078125	6.1015625	6.1015625	6.1015625
Utp15	7.0	6.8984375	7.30078125	7.30078125	7.30078125	7.30078125	7.19921875	6.80078125	7.1015625	7.19921875	6.69921875	7.6015625	6.80078125	7.30078125	7.3984375	7.3984375	7.1015625	7.19921875	7.19921875	7.19921875
Utp18	6.1015625	6.1015625	6.1015625	6.30078125	6.30078125	6.0	6.1015625	6.19921875	6.30078125	6.19921875	5.69921875	6.1015625	6.19921875	6.3984375	6.30078125	6.3984375	6.6015625	6.19921875	6.19921875	6.1015625
Utp20	7.30078125	7.1015625	7.0	6.5	6.8984375	7.0	7.0	6.8984375	6.6015625	6.80078125	7.19921875	7.69921875	7.30078125	6.80078125	7.0	7.0	7.1015625	7.0	6.6015625	6.8984375
Utp23	6.0	5.80078125	6.1015625	6.1015625	6.0	5.8984375	5.5	5.5	5.80078125	6.19921875	5.6015625	6.1015625	5.80078125	5.8984375	5.8984375	6.0	5.80078125	6.19921875	5.8984375	5.8984375
Utp3	6.3984375	6.19921875	6.30078125	6.5	6.19921875	6.1015625	6.19921875	6.0	6.30078125	6.30078125	6.1015625	6.6015625	6.30078125	6.30078125	6.3984375	6.1015625	6.1015625	6.30078125	6.1015625	6.30078125
Utp6	7.80078125	7.8984375	8.0	8.0	7.8984375	7.8984375	7.80078125	7.69921875	7.80078125	7.8984375	7.69921875	8.203125	7.69921875	8.0	8.1015625	7.8984375	7.80078125	7.80078125	7.69921875	7.8984375
Utrn	9.296875	9.3984375	9.0	9.296875	9.203125	9.1015625	9.1015625	9.5	9.203125	9.1015625	9.6015625	9.5	9.296875	9.0	9.0	9.1015625	9.6015625	9.203125	9.1015625	9.3984375
Uts2	5.19921875	5.1015625	5.19921875	5.30078125	5.3984375	5.1015625	5.3984375	5.30078125	5.6015625	5.30078125	5.1015625	5.19921875	5.1015625	5.6015625	5.1015625	5.30078125	5.1015625	5.30078125	5.80078125	5.19921875
Uts2b	4.3984375	4.69921875	4.19921875	4.6015625	4.5	4.3984375	4.30078125	4.6015625	4.5	4.69921875	4.3984375	4.30078125	4.69921875	4.3984375	4.5	4.5	4.6015625	4.69921875	4.5	4.6015625
Uts2r	5.30078125	5.69921875	5.19921875	5.3984375	5.3984375	5.30078125	5.30078125	5.6015625	5.69921875	5.19921875	5.30078125	5.30078125	5.6015625	5.5	5.0	5.30078125	5.3984375	5.6015625	5.69921875	5.30078125
Uty	6.8984375	7.3984375	3.5	3.30078125	3.5	7.69921875	3.5	7.3984375	3.599609375	3.599609375	6.80078125	3.5	3.400390625	3.5	7.8984375	3.80078125	3.400390625	3.5	3.599609375	3.30078125
Uvrag	8.703125	8.296875	8.703125	8.296875	8.296875	8.796875	8.796875	8.296875	8.296875	8.5	8.3984375	8.8984375	8.296875	8.5	8.796875	8.6015625	8.296875	8.3984375	8.5	8.3984375
Uvssa	6.5	6.3984375	6.3984375	6.3984375	6.3984375	6.3984375	7.0	6.5	6.3984375	6.5	6.5	6.69921875	6.30078125	6.5	6.69921875	6.5	6.5	6.30078125	6.3984375	6.30078125
Uxs1	7.3984375	7.80078125	7.5	7.5	7.5	7.5	7.6015625	7.80078125	7.69921875	7.19921875	7.8984375	7.5	7.8984375	7.30078125	7.5	7.5	7.8984375	7.6015625	7.3984375	7.8984375
Uxt	7.75	8.1015625	7.798828125	8.59765625	8.5	7.599609375	7.849609375	8.3515625	8.44921875	8.40234375	7.75	7.298828125	8.1015625	8.3515625	8.19921875	8.25	8.3515625	8.55078125	8.19921875	8.55078125
V1ra8	3.599609375	3.599609375	3.5	3.80078125	4.1015625	3.900390625	3.69921875	3.80078125	3.5	4.0	3.599609375	3.5	3.599609375	3.69921875	3.80078125	3.80078125	3.5	3.5	4.0	3.80078125
V1rd18	3.599609375	3.400390625	3.19921875	3.900390625	3.80078125	3.5	3.5	3.69921875	3.69921875	4.1015625	3.400390625	3.30078125	3.599609375	3.69921875	3.19921875	3.900390625	3.599609375	3.599609375	3.900390625	3.69921875
Vac14	7.8984375	8.0	7.80078125	7.8984375	8.0	7.8984375	7.69921875	7.8984375	7.8984375	7.8984375	7.80078125	8.203125	8.0	7.8984375	7.8984375	8.0	7.8984375	7.8984375	7.80078125	7.8984375
Vamp1	6.3984375	6.5	6.5	6.80078125	6.8984375	6.69921875	6.8984375	6.19921875	6.69921875	6.8984375	6.3984375	6.6015625	6.3984375	6.69921875	7.0	6.80078125	6.19921875	6.69921875	6.5	6.19921875
Vamp3	8.5	8.3984375	8.6015625	8.796875	8.703125	8.6015625	8.3984375	8.296875	8.6015625	8.6015625	8.203125	8.6015625	8.5	8.5	8.703125	8.6015625	8.296875	8.796875	8.3984375	8.6015625
Vamp4	8.6015625	8.703125	8.5	9.1015625	9.0	8.6015625	8.3984375	8.796875	8.796875	8.8984375	8.5	8.8984375	8.703125	9.0	8.6015625	9.0	8.8984375	9.1015625	8.796875	8.796875
Vamp5	6.5	6.3984375	6.69921875	6.30078125	6.30078125	6.19921875	6.5	6.5	6.3984375	6.5	7.0	6.1015625	6.5	6.6015625	6.30078125	6.3984375	6.19921875	6.30078125	6.6015625	6.19921875
Vamp7	7.8984375	8.296875	8.5	8.8984375	8.796875	8.296875	7.8984375	8.3984375	8.703125	8.703125	7.8984375	8.703125	8.296875	8.796875	8.5	8.703125	8.6015625	9.0	8.5	8.796875
Vamp8	8.6015625	8.203125	8.703125	8.5	8.6015625	8.3984375	8.6015625	8.3984375	8.5	8.296875	7.80078125	7.8984375	8.296875	8.5	8.6015625	8.1015625	8.5	8.6015625	8.296875	8.796875
Vangl1	6.19921875	6.30078125	6.1015625	6.1015625	6.1015625	6.0	6.19921875	6.0	6.1015625	5.8984375	6.5	6.0	6.19921875	6.0	5.8984375	6.0	6.1015625	5.8984375	5.8984375	6.0
Vangl2	5.8984375	6.1015625	5.80078125	6.1015625	6.1015625	6.0	6.0	6.1015625	5.8984375	6.0	6.0	5.6015625	5.8984375	5.8984375	5.8984375	5.80078125	5.8984375	6.0	6.1015625	5.80078125
Vapa	8.703125	8.703125	8.796875	9.0	9.0	8.703125	8.5	8.8984375	8.703125	8.8984375	8.6015625	8.8984375	8.8984375	8.8984375	9.0	8.8984375	8.796875	9.0	8.703125	8.8984375
Vapb	8.8984375	9.1015625	9.0	9.203125	9.203125	8.8984375	8.6015625	9.1015625	9.0	9.203125	8.796875	9.1015625	9.203125	9.1015625	9.203125	9.1015625	9.0	9.203125	9.0	9.203125
Vars	8.0	8.296875	7.69921875	8.203125	8.296875	8.0	7.69921875	8.203125	8.1015625	8.203125	8.0	8.0	8.203125	8.1015625	7.80078125	8.296875	8.203125	8.3984375	8.1015625	8.296875
Vars2	6.80078125	6.8984375	6.8984375	7.30078125	7.19921875	6.8984375	7.19921875	6.8984375	7.30078125	7.19921875	6.8984375	6.80078125	6.8984375	7.0	6.8984375	7.1015625	7.1015625	7.1015625	7.19921875	7.1015625
Vash1	7.0	6.8984375	6.69921875	7.0	7.1015625	6.8984375	6.80078125	7.0	7.1015625	7.19921875	6.80078125	7.0	6.80078125	7.30078125	6.80078125	7.1015625	7.0	7.30078125	7.0	6.80078125
Vash2	5.6015625	5.1015625	5.19921875	5.30078125	5.5	5.1015625	5.0	5.6015625	5.3984375	5.1015625	5.19921875	5.19921875	5.19921875	5.3984375	5.1015625	5.30078125	5.30078125	5.3984375	5.30078125	5.1015625
Vasn	7.0	7.69921875	6.80078125	7.0	6.8984375	6.69921875	7.1015625	7.5	6.8984375	6.6015625	7.69921875	6.6015625	7.69921875	6.69921875	6.80078125	6.8984375	7.30078125	7.0	6.6015625	7.3984375
Vasp	7.80078125	7.5	7.3984375	7.5	7.5	7.6015625	7.6015625	7.6015625	7.3984375	7.3984375	7.69921875	7.30078125	7.80078125	7.6015625	7.5	7.5	7.5	7.6015625	7.6015625	7.6015625
Vat1	7.6015625	7.69921875	7.19921875	7.6015625	7.6015625	7.19921875	7.19921875	7.3984375	7.3984375	7.80078125	7.5	7.30078125	7.80078125	7.8984375	7.3984375	7.69921875	7.5	7.8984375	7.3984375	7.80078125
Vat1l	7.6015625	7.30078125	8.0	8.1015625	8.1015625	8.203125	8.0	7.5	8.0	8.5	6.6015625	8.203125	6.80078125	8.296875	8.1015625	8.1015625	7.6015625	8.0	8.0	7.8984375
